j,i,lat,long,counts,address,township,towncode
38,19,40.10048732872876,116.31212951655809,1320.0,北京市昌平区沙河镇点优教育(朱辛庄总校),沙河镇,110114004000
38,20,40.10048732872876,116.3281247046379,12.0,北京市昌平区沙河镇朱辛庄路,沙河镇,110114004000
38,21,40.10048732872876,116.34411989271769,394.0,北京市昌平区东小口镇科信大楼,东小口镇,110114007000
38,22,40.10048732872876,116.3601150807975,229.0,北京市昌平区北七家镇世新华盛北京城建·畅悦居,北七家镇,110114115000
38,23,40.10048732872876,116.37611026887728,335.0,北京市昌平区北七家镇王府西苑北京昌平区田禾幼儿园,北七家镇,110114115000
38,24,40.10048732872876,116.3921054569571,2.0,北京市昌平区北七家镇北清路278号,北七家镇,110114115000
38,25,40.10048732872876,116.4081006450369,37.0,北京市昌平区北七家镇听琴园19号楼王府家庭农场,北七家镇,110114115000
38,26,40.10048732872876,116.4240958331167,282.0,北京市昌平区北七家镇名佳花园4区17号楼,北七家镇,110114115000
38,27,40.10048732872876,116.44009102119651,93.0,北京市昌平区北七家镇太海路,北七家镇,110114115000
38,28,40.10048732872876,116.4560862092763,10.0,北京市昌平区北七家镇七北南路,北七家镇,110114115000
38,30,40.10048732872876,116.48807658543589,36.0,北京市顺义区后沙峪镇清锦源·体育公园,后沙峪镇,110113004000
38,31,40.10048732872876,116.5040717735157,136.0,北京市顺义区后沙峪镇龙安别墅,后沙峪镇,110113004000
38,32,40.10048732872876,116.52006696159549,21.0,北京市顺义区后沙峪镇罗马湖左堤路,后沙峪镇,110113004000
38,33,40.10048732872876,116.5360621496753,488.0,北京市顺义区空港街道后沙峪,空港街道,110113011000
38,34,40.10048732872876,116.55205733775509,657.0,北京市顺义区空港街道裕华路,空港街道,110113011000
38,35,40.10048732872876,116.5680525258349,219.0,北京市顺义区后沙峪镇铁中街26号,后沙峪镇,110113004000
38,36,40.10048732872876,116.58404771391469,75.0,北京市顺义区南法信镇海南航空公寓北京首都国际机场,南法信镇,110113008000
38,37,40.10048732872876,116.6000429019945,6.0,北京市顺义区天竺镇马家营前街17号北京首都国际机场,天竺镇,110113005000
38,38,40.10048732872876,116.61603809007428,9.0,北京市顺义区南法信镇沙坨西街北京首都国际机场,南法信镇,110113008000
38,39,40.10048732872876,116.6320332781541,124.0,北京市顺义区旺泉街道北汽股份汽车工程研究院,旺泉街道,110113013000
38,40,40.10048732872876,116.64802846623388,30.0,北京市顺义区旺泉街道杜杨南街,旺泉街道,110113013000
38,41,40.10048732872876,116.6640236543137,190.0,北京市顺义区仁和镇新农西路二街,仁和镇,110113003000
38,42,40.10048732872876,116.68001884239351,109.0,北京市顺义区仁和镇顺泰路,仁和镇,110113003000
38,43,40.10048732872876,116.6960140304733,12.0,北京市顺义区仁和镇平沿路22号,仁和镇,110113003000
38,44,40.10048732872876,116.7120092185531,17.0,北京市顺义区仁和镇右堤路,仁和镇,110113003000
38,45,40.10048732872876,116.72800440663289,82.0,北京市顺义区仁和镇顺平南线,仁和镇,110113003000
38,47,40.10048732872876,116.75999478279249,113.0,北京市顺义区李遂镇北京齐腾商贸有限责任公司,李遂镇,110113105000
38,48,40.10048732872876,116.7759899708723,12.0,北京市顺义区李遂镇李木路,李遂镇,110113105000
38,49,40.10048732872876,116.79198515895209,8.0,北京市顺义区李遂镇牌楼村北东路,李遂镇,110113105000
39,5,40.11348621251878,116.0881968834409,3.0,北京市海淀区苏家坨镇北京凤凰岭自然风景公园-曲径洞天北京凤凰岭自然风景公园,苏家坨镇,110108029000
39,6,40.11348621251878,116.10419207152069,27.0,北京市海淀区苏家坨镇台头村路,苏家坨镇,110108029000
39,7,40.11348621251878,116.1201872596005,177.0,北京市海淀区苏家坨镇梁家园路,苏家坨镇,110108029000
39,8,40.11348621251878,116.1361824476803,161.0,北京市海淀区苏家坨镇斯凯兰德生态环保园,苏家坨镇,110108029000
39,9,40.11348621251878,116.1521776357601,510.0,北京市海淀区苏家坨镇温阳路,苏家坨镇,110108029000
39,10,40.11348621251878,116.16817282383991,3.0,北京市海淀区苏家坨镇北京科润维德生物技术有限责任公司,苏家坨镇,110108029000
39,11,40.11348621251878,116.1841680119197,4.0,北京市海淀区上庄镇八家路,上庄镇,110108030000
39,12,40.11348621251878,116.20016319999951,7.0,北京市海淀区上庄镇翠湖北路,上庄镇,110108030000
39,13,40.11348621251878,116.2161583880793,619.0,北京市海淀区上庄镇小天骄幼儿园,上庄镇,110108030000
39,14,40.11348621251878,116.2321535761591,57.0,北京市海淀区上庄镇南玉河路78号,上庄镇,110108030000
39,15,40.11348621251878,116.24814876423889,24.0,北京市昌平区沙河镇青年家园,沙河镇,110114004000
39,16,40.11348621251878,116.2641439523187,2.0,北京市昌平区史各庄街道昌平第四实验小学,史各庄街道,110114011000
39,17,40.11348621251878,116.28013914039849,182.0,北京市昌平区沙河镇G6京藏高速,沙河镇,110114004000
39,18,40.11348621251878,116.2961343284783,548.0,北京市昌平区沙河镇信苑小区,沙河镇,110114004000
39,19,40.11348621251878,116.31212951655809,137.0,北京市昌平区沙河镇中海·瓦尔登湖,沙河镇,110114004000
39,20,40.11348621251878,116.3281247046379,85.0,北京市昌平区沙河镇七小路,沙河镇,110114004000
39,21,40.11348621251878,116.34411989271769,46.0,北京市昌平区沙河镇北京中荷创新温室材料技术有限公司,沙河镇,110114004000
39,22,40.11348621251878,116.3601150807975,172.0,北京市昌平区沙河镇白各庄新村公园,沙河镇,110114004000
39,23,40.11348621251878,116.37611026887728,726.0,北京市昌平区北七家镇上承路,北七家镇,110114115000
39,24,40.11348621251878,116.3921054569571,213.0,北京市昌平区北七家镇白庙路,北七家镇,110114115000
39,25,40.11348621251878,116.4081006450369,331.0,北京市昌平区北七家镇冠雅苑,北七家镇,110114115000
39,26,40.11348621251878,116.4240958331167,480.0,北京市昌平区北七家镇望都家园30号楼,北七家镇,110114115000
39,27,40.11348621251878,116.44009102119651,232.0,北京市昌平区北七家镇定泗路210号,北七家镇,110114115000
39,28,40.11348621251878,116.4560862092763,168.0,北京市昌平区北七家镇沟自头新村,北七家镇,110114115000
39,29,40.11348621251878,116.4720813973561,107.0,北京市昌平区北七家镇科技城路,北七家镇,110114115000
39,30,40.11348621251878,116.48807658543589,86.0,北京市昌平区北七家镇S28机场北线高速,北七家镇,110114115000
39,31,40.11348621251878,116.5040717735157,38.0,北京市顺义区后沙峪镇S28机场北线高速,后沙峪镇,110113004000
39,32,40.11348621251878,116.52006696159549,35.0,北京市顺义区后沙峪镇天北路,后沙峪镇,110113004000
39,33,40.11348621251878,116.5360621496753,118.0,北京市顺义区后沙峪镇安富街,后沙峪镇,110113004000
39,34,40.11348621251878,116.55205733775509,1817.0,北京市顺义区后沙峪镇安富街13号北京市鼎石学校,后沙峪镇,110113004000
39,35,40.11348621251878,116.5680525258349,806.0,北京市顺义区后沙峪镇双裕街,后沙峪镇,110113004000
39,36,40.11348621251878,116.58404771391469,20.0,北京市顺义区后沙峪镇回民营路,后沙峪镇,110113004000
39,37,40.11348621251878,116.6000429019945,54.0,北京市顺义区南法信镇航港物流园,南法信镇,110113008000
39,38,40.11348621251878,116.61603809007428,122.0,北京市顺义区南法信镇南白路,南法信镇,110113008000
39,39,40.11348621251878,116.6320332781541,171.0,北京市顺义区旺泉街道澜西园4区,旺泉街道,110113013000
39,40,40.11348621251878,116.64802846623388,199.0,北京市顺义区仁和镇北京市顺义区地方税务局第四税务所,仁和镇,110113003000
39,41,40.11348621251878,116.6640236543137,522.0,北京市顺义区石园街道石园北一社区,石园街道,110113010000
39,42,40.11348621251878,116.68001884239351,371.0,北京市顺义区仁和镇顺泰路,仁和镇,110113003000
39,43,40.11348621251878,116.6960140304733,173.0,北京市顺义区仁和镇毓秀园,仁和镇,110113003000
39,44,40.11348621251878,116.7120092185531,55.0,北京市顺义区仁和镇潮白河顺义新城滨河森林公园,仁和镇,110113003000
39,46,40.11348621251878,116.7439995947127,18.0,北京市顺义区李遂镇蓝岸丽舍,李遂镇,110113105000
39,47,40.11348621251878,116.75999478279249,15.0,北京市顺义区李遂镇北京紫云英保健品开发有限责任公司,李遂镇,110113105000
39,48,40.11348621251878,116.7759899708723,9.0,北京市顺义区李遂镇箭杆河,李遂镇,110113105000
40,6,40.126485096308784,116.10419207152069,4.0,北京市昌平区阳坊镇后二路北京后花园(白虎涧)风景区,阳坊镇,110114104000
40,7,40.126485096308784,116.1201872596005,4.0,北京市昌平区阳坊镇后二路,阳坊镇,110114104000
40,8,40.126485096308784,116.1361824476803,19.0,北京市昌平区阳坊镇白虎涧路24号,阳坊镇,110114104000
40,9,40.126485096308784,116.1521776357601,47.0,北京市昌平区阳坊镇温阳路,阳坊镇,110114104000
40,11,40.126485096308784,116.1841680119197,68.0,北京市海淀区上庄镇沙阳路209号,上庄镇,110108030000
40,12,40.126485096308784,116.20016319999951,117.0,北京市海淀区上庄镇沙阳路156号,上庄镇,110108030000
40,13,40.126485096308784,116.2161583880793,504.0,北京市海淀区上庄镇稻香村(上庄店)馨瑞嘉园,上庄镇,110108030000
40,14,40.126485096308784,116.2321535761591,126.0,北京市海淀区上庄镇G7京新高速,上庄镇,110108030000
40,15,40.126485096308784,116.24814876423889,76.0,北京市昌平区沙河镇北京福田康明斯发动机有限公司(南门),沙河镇,110114004000
40,16,40.126485096308784,116.2641439523187,468.0,北京市昌平区沙河镇站前路24号,沙河镇,110114004000
40,17,40.126485096308784,116.28013914039849,270.0,北京市昌平区沙河镇正德学校,沙河镇,110114004000
40,18,40.126485096308784,116.2961343284783,49.0,北京市昌平区沙河镇北京碧水高尔夫练习场昌平新城滨河森林公园,沙河镇,110114004000
40,19,40.126485096308784,116.31212951655809,114.0,北京市昌平区沙河镇国际科学和平书画院,沙河镇,110114004000
40,20,40.126485096308784,116.3281247046379,76.0,北京市昌平区沙河镇北京安特公司生产基地,沙河镇,110114004000
40,21,40.126485096308784,116.34411989271769,25.0,北京市昌平区沙河镇红枫湖高尔夫俱乐部,沙河镇,110114004000
40,22,40.126485096308784,116.3601150807975,184.0,北京市昌平区百善镇吕庄路,百善镇,110114113000
40,23,40.126485096308784,116.37611026887728,301.0,北京市昌平区小汤山镇昌平多肉基地,小汤山镇,110114110000
40,24,40.126485096308784,116.3921054569571,35.0,北京市昌平区北七家镇天巨基业公寓楼,北七家镇,110114115000
40,25,40.126485096308784,116.4081006450369,77.0,北京市昌平区北七家镇立汤路千子桐商务酒店,北七家镇,110114115000
40,26,40.126485096308784,116.4240958331167,664.0,北京市昌平区北七家镇天权路,北七家镇,110114115000
40,27,40.126485096308784,116.44009102119651,63.0,北京市昌平区北七家镇东方园林,北七家镇,110114115000
40,28,40.126485096308784,116.4560862092763,200.0,北京市昌平区小汤山镇未来科学城滨水公园,小汤山镇,110114110000
40,29,40.126485096308784,116.4720813973561,16.0,北京市昌平区小汤山镇未来城滨河大道,小汤山镇,110114110000
40,30,40.126485096308784,116.48807658543589,20.0,北京市顺义区高丽营镇顺义城区出口(S11京承高速北向),高丽营镇,110113101000
40,31,40.126485096308784,116.5040717735157,5.0,北京市顺义区高丽营镇晟誉美馨,高丽营镇,110113101000
40,32,40.126485096308784,116.52006696159549,16.0,北京市顺义区后沙峪镇董各庄村北一街8号,后沙峪镇,110113004000
40,33,40.126485096308784,116.5360621496753,77.0,北京市顺义区高丽营镇北京京城保安服务有限公司,高丽营镇,110113101000
40,34,40.126485096308784,116.55205733775509,123.0,北京市顺义区高丽营镇火寺路,高丽营镇,110113101000
40,35,40.126485096308784,116.5680525258349,231.0,北京市顺义区后沙峪镇吉安路北京吉祥伟业彩钢,后沙峪镇,110113004000
40,36,40.126485096308784,116.58404771391469,32.0,北京市顺义区后沙峪镇顺于路,后沙峪镇,110113004000
40,37,40.126485096308784,116.6000429019945,330.0,北京市顺义区南法信镇顺达路,南法信镇,110113008000
40,38,40.126485096308784,116.61603809007428,344.0,北京市顺义区南法信镇双兴街,南法信镇,110113008000
40,39,40.126485096308784,116.6320332781541,70.0,北京市顺义区旺泉街道石景苑,旺泉街道,110113013000
40,40,40.126485096308784,116.64802846623388,671.0,北京市顺义区胜利街道站前街3号院顺鑫寰宇中心,胜利街道,110113001000
40,41,40.126485096308784,116.6640236543137,1055.0,北京市顺义区光明街道大东路38号,光明街道,110113002000
40,42,40.126485096308784,116.68001884239351,704.0,北京市顺义区仁和镇左堤辅线,仁和镇,110113003000
40,43,40.126485096308784,116.6960140304733,92.0,北京市顺义区南彩镇顺平路,南彩镇,110113106000
40,44,40.126485096308784,116.7120092185531,3.0,北京市顺义区南彩镇前俸伯南环路,南彩镇,110113106000
40,45,40.126485096308784,116.72800440663289,2.0,北京市顺义区南彩镇油房街53号,南彩镇,110113106000
40,46,40.126485096308784,116.7439995947127,14.0,北京市顺义区南彩镇顺平路,南彩镇,110113106000
40,47,40.126485096308784,116.75999478279249,12.0,北京市顺义区李遂镇501乡道,李遂镇,110113105000
40,48,40.126485096308784,116.7759899708723,5.0,北京市顺义区南彩镇大兴庄环路,南彩镇,110113106000
41,1,40.1394839800988,116.0242161311217,3.0,北京市昌平区流村镇景观大道,流村镇,110114118000
41,2,40.1394839800988,116.04021131920149,6.0,北京市昌平区流村镇漆园路,流村镇,110114118000
41,7,40.1394839800988,116.1201872596005,2.0,北京市昌平区阳坊镇天宝康养蜂教育基地北京后花园(白虎涧)风景区,阳坊镇,110114104000
41,8,40.1394839800988,116.1361824476803,11.0,北京市昌平区阳坊镇阳坊大都饭店B座,阳坊镇,110114104000
41,9,40.1394839800988,116.1521776357601,212.0,北京市昌平区阳坊镇阳坊公园,阳坊镇,110114104000
41,10,40.1394839800988,116.16817282383991,5.0,北京市海淀区上庄镇西辛力屯村村委会,上庄镇,110108030000
41,11,40.1394839800988,116.1841680119197,72.0,北京市海淀区上庄镇白水洼路,上庄镇,110108030000
41,12,40.1394839800988,116.20016319999951,1.0,北京市海淀区上庄镇良之悦品烧烤垂钓园,上庄镇,110108030000
41,13,40.1394839800988,116.2161583880793,442.0,北京市海淀区上庄镇东篱下农庄,上庄镇,110108030000
41,14,40.1394839800988,116.2321535761591,45.0,北京市昌平区马池口镇G7京新高速,马池口镇,110114003000
41,16,40.1394839800988,116.2641439523187,80.0,北京市昌平区沙河镇G6辅路,沙河镇,110114004000
41,17,40.1394839800988,116.28013914039849,174.0,北京市昌平区沙河镇无双三水青清庄园,沙河镇,110114004000
41,18,40.1394839800988,116.2961343284783,16.0,北京市昌平区沙河镇中海丽春湖墅(建设中),沙河镇,110114004000
41,19,40.1394839800988,116.31212951655809,1.0,北京市昌平区沙河镇水岸庄园,沙河镇,110114004000
41,20,40.1394839800988,116.3281247046379,19.0,北京市昌平区百善镇昌平区百善镇下东廓村村民委员会,百善镇,110114113000
41,21,40.1394839800988,116.34411989271769,10.0,北京市昌平区百善镇尚上路,百善镇,110114113000
41,23,40.1394839800988,116.37611026887728,10.0,北京市昌平区小汤山镇北京硬派越野联盟汽车服务有限公司,小汤山镇,110114110000
41,24,40.1394839800988,116.3921054569571,17.0,北京市昌平区小汤山镇汤尚路,小汤山镇,110114110000
41,25,40.1394839800988,116.4081006450369,148.0,北京市昌平区小汤山镇立汤路47号,小汤山镇,110114110000
41,26,40.1394839800988,116.4240958331167,366.0,北京市昌平区北七家镇商校路,北七家镇,110114115000
41,27,40.1394839800988,116.44009102119651,458.0,北京市昌平区北七家镇顺于路,北七家镇,110114115000
41,28,40.1394839800988,116.4560862092763,1.0,北京市昌平区北七家镇顺于路北京彼岸青滩高尔夫球俱乐部,北七家镇,110114115000
41,29,40.1394839800988,116.4720813973561,181.0,北京市昌平区小汤山镇顺于路,小汤山镇,110114110000
41,30,40.1394839800988,116.48807658543589,9.0,北京市顺义区高丽营镇唐自头影视艺术区,高丽营镇,110113101000
41,31,40.1394839800988,116.5040717735157,68.0,北京市顺义区高丽营镇顺于路,高丽营镇,110113101000
41,32,40.1394839800988,116.52006696159549,1.0,北京市顺义区高丽营镇羊董路,高丽营镇,110113101000
41,33,40.1394839800988,116.5360621496753,49.0,北京市顺义区高丽营镇水坡北街6号,高丽营镇,110113101000
41,34,40.1394839800988,116.55205733775509,18.0,北京市顺义区高丽营镇火寺路,高丽营镇,110113101000
41,35,40.1394839800988,116.5680525258349,53.0,北京市顺义区高丽营镇809乡道,高丽营镇,110113101000
41,36,40.1394839800988,116.58404771391469,58.0,北京市顺义区高丽营镇北京理工华创电动车技术有限公司顺义基地,高丽营镇,110113101000
41,37,40.1394839800988,116.6000429019945,104.0,北京市顺义区南法信镇六元桥,南法信镇,110113008000
41,38,40.1394839800988,116.61603809007428,118.0,北京市顺义区南法信镇信中街30号,南法信镇,110113008000
41,39,40.1394839800988,116.6320332781541,372.0,北京市顺义区旺泉街道顺沙路,旺泉街道,110113013000
41,40,40.1394839800988,116.64802846623388,605.0,北京市顺义区胜利街道中山西街29号北京市农广校顺义区分校,胜利街道,110113001000
41,41,40.1394839800988,116.6640236543137,897.0,北京市顺义区光明街道右堤路,光明街道,110113002000
41,42,40.1394839800988,116.68001884239351,128.0,北京市顺义区南彩镇左堤支线,南彩镇,110113106000
41,43,40.1394839800988,116.6960140304733,33.0,北京市顺义区南彩镇彩祥东路,南彩镇,110113106000
41,44,40.1394839800988,116.7120092185531,67.0,北京市顺义区南彩镇鸡厂路,南彩镇,110113106000
41,45,40.1394839800988,116.72800440663289,89.0,北京市顺义区南彩镇中共杜刘庄村党支部,南彩镇,110113106000
41,46,40.1394839800988,116.7439995947127,137.0,北京市顺义区南彩镇南大街75号,南彩镇,110113106000
41,47,40.1394839800988,116.75999478279249,6.0,北京市顺义区南彩镇306省道,南彩镇,110113106000
41,48,40.1394839800988,116.7759899708723,2.0,北京市顺义区南彩镇于辛庄环路,南彩镇,110113106000
41,49,40.1394839800988,116.79198515895209,2.0,北京市顺义区杨镇华纺·德源纺盛绿色蔬菜基地,杨镇,110113006000
42,2,40.15248286388881,116.04021131920149,3.0,北京市昌平区流村镇下店路,流村镇,110114118000
42,9,40.15248286388881,116.1521776357601,85.0,北京市昌平区阳坊镇阳马路,阳坊镇,110114104000
42,10,40.15248286388881,116.16817282383991,2.0,北京市昌平区阳坊镇西六环,阳坊镇,110114104000
42,11,40.15248286388881,116.1841680119197,8.0,北京市海淀区上庄镇周家湾,上庄镇,110108030000
42,12,40.15248286388881,116.20016319999951,46.0,北京市海淀区上庄镇北京匡正仲伯生物科技有限公司,上庄镇,110108030000
42,13,40.15248286388881,116.2161583880793,20.0,北京市昌平区马池口镇满白路,马池口镇,110114003000
42,14,40.15248286388881,116.2321535761591,1.0,北京市昌平区沙河镇长江街,沙河镇,110114004000
42,15,40.15248286388881,116.24814876423889,118.0,北京市昌平区沙河镇昆仑路滟澜新宸,沙河镇,110114004000
42,16,40.15248286388881,116.2641439523187,462.0,北京市昌平区沙河镇北沙河西三路中国矿业大学(北京)沙河校区,沙河镇,110114004000
42,17,40.15248286388881,116.28013914039849,177.0,北京市昌平区沙河镇外交学院外交学院沙河校区,沙河镇,110114004000
42,18,40.15248286388881,116.2961343284783,1388.0,北京市昌平区沙河镇百沙路,沙河镇,110114004000
42,19,40.15248286388881,116.31212951655809,190.0,北京市昌平区百善镇绿城阳光,百善镇,110114113000
42,20,40.15248286388881,116.3281247046379,92.0,北京市昌平区百善镇尚上路,百善镇,110114113000
42,21,40.15248286388881,116.34411989271769,14.0,北京市昌平区百善镇五丰源,百善镇,110114113000
42,24,40.15248286388881,116.3921054569571,42.0,北京市昌平区小汤山镇北京科力华食品有限公司,小汤山镇,110114110000
42,25,40.15248286388881,116.4081006450369,8.0,北京市昌平区小汤山镇小博士双语幼儿园(马讲路),小汤山镇,110114110000
42,26,40.15248286388881,116.4240958331167,150.0,北京市昌平区北七家镇立汤路30号院80号楼北京服装学院(北校区),北七家镇,110114115000
42,27,40.15248286388881,116.44009102119651,170.0,北京市昌平区小汤山镇北京小汤山现代农业科技示范园,小汤山镇,110114110000
42,28,40.15248286388881,116.4560862092763,3.0,北京市昌平区小汤山镇士沟新村西路土沟新村南区,小汤山镇,110114110000
42,29,40.15248286388881,116.4720813973561,1.0,北京市昌平区小汤山镇苗圃路,小汤山镇,110114110000
42,30,40.15248286388881,116.48807658543589,6.0,北京市昌平区北六环,[],[]
42,31,40.15248286388881,116.5040717735157,31.0,北京市顺义区高丽营镇北六环,高丽营镇,110113101000
42,32,40.15248286388881,116.52006696159549,14.0,北京市顺义区高丽营镇顺沙路,高丽营镇,110113101000
42,33,40.15248286388881,116.5360621496753,14.0,北京市顺义区高丽营镇利民大街甲102号,高丽营镇,110113101000
42,34,40.15248286388881,116.55205733775509,32.0,北京市顺义区高丽营镇高丽营第二小学,高丽营镇,110113101000
42,35,40.15248286388881,116.5680525258349,63.0,北京市顺义区高丽营镇张南路,高丽营镇,110113101000
42,36,40.15248286388881,116.58404771391469,13.0,北京市顺义区高丽营镇805乡道,高丽营镇,110113101000
42,37,40.15248286388881,116.6000429019945,27.0,北京市顺义区马坡镇北大街10号,马坡镇,110113009000
42,38,40.15248286388881,116.61603809007428,31.0,北京市顺义区南法信镇四环药业股份有限公司,南法信镇,110113008000
42,39,40.15248286388881,116.6320332781541,68.0,北京市顺义区双丰街道北京市公安局顺义分局法医鉴识所,双丰街道,110113012000
42,40,40.15248286388881,116.64802846623388,35.0,北京市顺义区仁和镇华中路,仁和镇,110113003000
42,41,40.15248286388881,116.6640236543137,184.0,北京市顺义区双丰街道华中路枫桥别墅,双丰街道,110113012000
42,43,40.15248286388881,116.6960140304733,4.0,北京市顺义区南彩镇左堤路,南彩镇,110113106000
42,44,40.15248286388881,116.7120092185531,40.0,北京市顺义区南彩镇顺密路,南彩镇,110113106000
42,45,40.15248286388881,116.72800440663289,1583.0,北京市顺义区南彩镇567乡道星光庄园,南彩镇,110113106000
42,46,40.15248286388881,116.7439995947127,6.0,北京市顺义区南彩镇小营南环路,南彩镇,110113106000
42,47,40.15248286388881,116.75999478279249,63.0,北京市顺义区南彩镇双营环路61号,南彩镇,110113106000
42,48,40.15248286388881,116.7759899708723,1.0,北京市顺义区南彩镇莲花路,南彩镇,110113106000
42,49,40.15248286388881,116.79198515895209,1.0,北京市顺义区杨镇西大街,杨镇,110113006000
43,1,40.165481747678825,116.0242161311217,3.0,北京市昌平区流村镇水台路,流村镇,110114118000
43,2,40.165481747678825,116.04021131920149,2.0,北京市昌平区流村镇西新路,流村镇,110114118000
43,4,40.165481747678825,116.07220169536109,4.0,北京市昌平区流村镇南流路,流村镇,110114118000
43,6,40.165481747678825,116.10419207152069,3.0,北京市昌平区流村镇北京市畅行者干燥剂有限公司,流村镇,110114118000
43,8,40.165481747678825,116.1361824476803,24.0,北京市昌平区阳坊镇北京天合富华科技有限公司,阳坊镇,110114104000
43,9,40.165481747678825,116.1521776357601,2.0,北京市昌平区阳坊镇土西路,阳坊镇,110114104000
43,10,40.165481747678825,116.16817282383991,3.0,北京市昌平区阳坊镇土西路,阳坊镇,110114104000
43,11,40.165481747678825,116.1841680119197,4.0,北京市昌平区马池口镇葛村出口(北六环西向),马池口镇,110114003000
43,13,40.165481747678825,116.2161583880793,6.0,北京市昌平区马池口镇满白路,马池口镇,110114003000
43,14,40.165481747678825,116.2321535761591,1.0,北京市昌平区马池口镇黄河北街,马池口镇,110114003000
43,15,40.165481747678825,116.24814876423889,140.0,北京市昌平区沙河镇沙屯路青苹果双语幼儿园(沙屯路),沙河镇,110114004000
43,16,40.165481747678825,116.2641439523187,384.0,北京市昌平区沙河镇气清园北街家园C区,沙河镇,110114004000
43,17,40.165481747678825,116.28013914039849,482.0,北京市昌平区沙河镇南丰路,沙河镇,110114004000
43,18,40.165481747678825,116.2961343284783,135.0,北京市昌平区百善镇顺沙路,百善镇,110114113000
43,19,40.165481747678825,116.31212951655809,262.0,北京市昌平区百善镇中航工业(碧肯山南),百善镇,110114113000
43,20,40.165481747678825,116.3281247046379,4.0,北京市昌平区百善镇重庆味道,百善镇,110114113000
43,21,40.165481747678825,116.34411989271769,2.0,北京市昌平区百善镇北六环,百善镇,110114113000
43,22,40.165481747678825,116.3601150807975,1.0,北京市昌平区小汤山镇北六环,小汤山镇,110114110000
43,24,40.165481747678825,116.3921054569571,87.0,北京市昌平区小汤山镇1924爱车联盟保利垄上园区,小汤山镇,110114110000
43,25,40.165481747678825,116.4081006450369,59.0,北京市昌平区小汤山镇立汤路,小汤山镇,110114110000
43,26,40.165481747678825,116.4240958331167,45.0,北京市昌平区小汤山镇常后路,小汤山镇,110114110000
43,27,40.165481747678825,116.44009102119651,15.0,北京市昌平区小汤山镇赴沟路,小汤山镇,110114110000
43,28,40.165481747678825,116.4560862092763,65.0,北京市昌平区小汤山镇东流路,小汤山镇,110114110000
43,29,40.165481747678825,116.4720813973561,21.0,北京市昌平区小汤山镇沟流路95号,小汤山镇,110114110000
43,31,40.165481747678825,116.5040717735157,115.0,北京市顺义区高丽营镇814乡道,高丽营镇,110113101000
43,32,40.165481747678825,116.52006696159549,7.0,北京市顺义区高丽营镇806乡道,高丽营镇,110113101000
43,33,40.165481747678825,116.5360621496753,30.0,北京市顺义区高丽营镇河津营路,高丽营镇,110113101000
43,34,40.165481747678825,116.55205733775509,106.0,北京市顺义区高丽营镇火寺路,高丽营镇,110113101000
43,35,40.165481747678825,116.5680525258349,1.0,北京市顺义区高丽营镇张南路,高丽营镇,110113101000
43,38,40.165481747678825,116.61603809007428,18.0,北京市顺义区马坡镇北京鑫晟佳鼎投资管理有限公司,马坡镇,110113009000
43,39,40.165481747678825,116.6320332781541,59.0,北京市顺义区双丰街道良白路,双丰街道,110113012000
43,40,40.165481747678825,116.64802846623388,107.0,北京市顺义区双丰街道良白路首开·中晟馨苑,双丰街道,110113012000
43,41,40.165481747678825,116.6640236543137,110.0,北京市顺义区双丰街道马场东路,双丰街道,110113012000
43,42,40.165481747678825,116.68001884239351,10.0,北京市顺义区双丰街道向阳闸管理所北京乡村高尔夫俱乐部,双丰街道,110113012000
43,44,40.165481747678825,116.7120092185531,24.0,北京市顺义区南彩镇街心公园,南彩镇,110113106000
43,45,40.165481747678825,116.72800440663289,7.0,北京市顺义区南彩镇柳行路13号,南彩镇,110113106000
43,46,40.165481747678825,116.7439995947127,11.0,北京市顺义区南彩镇江南渠一路,南彩镇,110113106000
43,47,40.165481747678825,116.75999478279249,12.0,北京市顺义区南彩镇洼东路,南彩镇,110113106000
43,48,40.165481747678825,116.7759899708723,3.0,北京市顺义区南彩镇西望东路,南彩镇,110113106000
43,49,40.165481747678825,116.79198515895209,4.0,北京市顺义区杨镇陈马路,杨镇,110113006000
44,4,40.178480631468844,116.07220169536109,18.0,北京市昌平区流村镇南雁路,流村镇,110114118000
44,5,40.178480631468844,116.0881968834409,5.0,北京市昌平区南口镇昌流路,南口镇,110114002000
44,6,40.178480631468844,116.10419207152069,3.0,北京市昌平区南口镇昌流路,南口镇,110114002000
44,8,40.178480631468844,116.1361824476803,14.0,北京市昌平区马池口镇葛村路,马池口镇,110114003000
44,9,40.178480631468844,116.1521776357601,13.0,北京市昌平区马池口镇亭子庄路,马池口镇,110114003000
44,10,40.178480631468844,116.16817282383991,86.0,北京市昌平区马池口镇北京吉利大学文化艺术学院美丽经济实训中心北京吉利学院,马池口镇,110114003000
44,11,40.178480631468844,116.1841680119197,1.0,北京市昌平区马池口镇怀昌路,马池口镇,110114003000
44,12,40.178480631468844,116.20016319999951,69.0,北京市昌平区马池口镇怀昌路,马池口镇,110114003000
44,13,40.178480631468844,116.2161583880793,2.0,北京市昌平区马池口镇马池口村路,马池口镇,110114003000
44,14,40.178480631468844,116.2321535761591,4.0,北京市昌平区马池口镇满白路30号,马池口镇,110114003000
44,15,40.178480631468844,116.24814876423889,38.0,北京市昌平区马池口镇北京惠泽钢结构有限责任公司,马池口镇,110114003000
