始发地,目的地,货物类型,日期,网址
辽宁盘锦 , 北京,烷基化,2018/6/15,http://www.56135.com/huoyuan/I7492327.html
河北唐山丰润 , 北京昌平,水泥,2018/6/25,http://www.56135.com/huoyuan/I7626151.html
河北唐山迁西 , 北京丰台,货,2018/6/12,http://www.56135.com/huoyuan/I7422171.html
河北唐山玉田 , 北京大兴,无,2018/6/27,http://www.56135.com/huoyuan/I7681202.html
河北唐山古冶 , 北京顺义,打包砖,2018/6/27,http://www.56135.com/huoyuan/I7674048.html
湖南常德石门 , 北京,无,2018/6/19,http://www.56135.com/huoyuan/I7527666.html
辽宁盘锦 , 北京,小车一台,2018/6/26,http://www.56135.com/huoyuan/I7664447.html
吉林白城洮南 , 北京,猪,2018/6/13,http://www.56135.com/huoyuan/I7450333.html
云南昆明 , 北京,货,2018/6/13,http://www.56135.com/huoyuan/I7448634.html
无,无,无,None,http://www.56135.com/huoyuan/I7618239.html
河北承德滦平 , 北京大兴,螺纹,2018/6/25,http://www.56135.com/huoyuan/I7630922.html
广东江门开平 , 北京延庆,螺纹,2018/6/13,http://www.56135.com/huoyuan/I7459927.html
辽宁沈阳 , 北京,食品,2018/6/25,http://www.56135.com/huoyuan/I7640190.html
山西太原 , 北京,无,2018/6/25,http://www.56135.com/huoyuan/I7634371.html
广西南宁 , 北京,货,2018/6/12,http://www.56135.com/huoyuan/I7431959.html
黑龙江佳木斯 , 北京,无,2018/6/22,http://www.56135.com/huoyuan/I7597432.html
安徽池州 , 北京大兴,石子,2018/6/13,http://www.56135.com/huoyuan/I7462793.html
河北唐山丰南 , 北京,无,2018/6/19,http://www.56135.com/huoyuan/I7530162.html
河北唐山丰润 , 北京顺义,无,2018/6/23,http://www.56135.com/huoyuan/I7619243.html
黑龙江大庆 , 北京,无,2018/6/25,http://www.56135.com/huoyuan/I7640445.html
吉林松原长岭 , 北京,猪,2018/6/20,http://www.56135.com/huoyuan/I7548807.html
河北唐山滦县 , 北京房山,货,2018/6/12,http://www.56135.com/huoyuan/I7426008.html
天津 , 北京,冻肉,2018/6/22,http://www.56135.com/huoyuan/I7607474.html
浙江宁波 , 北京,快递,2018/6/15,http://www.56135.com/huoyuan/I7498163.html
山东菏泽东明 , 北京,芳烃,2018/6/13,http://www.56135.com/huoyuan/I7463720.html
陕西榆林府谷 , 北京朝阳,货,2018/6/25,http://www.56135.com/huoyuan/I7640464.html
重庆 , 北京,货,2018/6/22,http://www.56135.com/huoyuan/I7613141.html
河北邢台临西 , 北京,肉,2018/6/19,http://www.56135.com/huoyuan/I7543161.html
内蒙古 , 北京,车,2018/6/24,http://www.56135.com/huoyuan/I7623501.html
广东深圳 , 北京,货,2018/6/26,http://www.56135.com/huoyuan/I7652058.html
河北唐山迁安 , 北京,螺纹,2018/6/21,http://www.56135.com/huoyuan/I7582848.html
浙江 , 北京,螺纹,2018/6/26,http://www.56135.com/huoyuan/I7660557.html
广东惠州 , 北京,普货,2018/6/28,http://www.56135.com/huoyuan/I7696787.html
山东济宁汶上 , 北京,无,2018/6/15,http://www.56135.com/huoyuan/I7514276.html
辽宁盘锦 , 北京,无,2018/6/22,http://www.56135.com/huoyuan/I7612671.html
河北唐山丰润 , 北京延庆,无,2018/6/25,http://www.56135.com/huoyuan/I7626080.html
云南 , 北京,无,2018/6/26,http://www.56135.com/huoyuan/I7650397.html
湖北武汉 , 北京,冻品,2018/6/14,http://www.56135.com/huoyuan/I7483709.html
河北唐山迁安 , 北京平谷,货,2018/6/26,http://www.56135.com/huoyuan/I7691062.html
河北石家庄 , 北京,货,2018/6/13,http://www.56135.com/huoyuan/I7466851.html
辽宁本溪 , 北京通州,货,2018/6/23,http://www.56135.com/huoyuan/I7617723.html
河南驻马店 , 北京大兴,小麦,2018/6/16,http://www.56135.com/huoyuan/I7517581.html
湖北武汉东西湖 , 北京房山,无,2018/6/11,http://www.56135.com/huoyuan/I7415028.html
湖北黄冈武穴 , 北京顺义,普货,2018/6/24,http://www.56135.com/huoyuan/I7623262.html
辽宁沈阳辽中 , 北京,猪,2018/6/27,http://www.56135.com/huoyuan/I7686741.html
山东济宁 , 北京,无,2018/6/20,http://www.56135.com/huoyuan/I7545133.html
辽宁盘锦 , 北京,汽油料子,2018/6/14,http://www.56135.com/huoyuan/I7488083.html
河北唐山玉田 , 北京顺义,货,2018/6/21,http://www.56135.com/huoyuan/I7584836.html
陕西榆林 , 北京,货,2018/6/13,http://www.56135.com/huoyuan/I7455391.html
无,无,无,None,http://www.56135.com/huoyuan/I7561846.html
河北衡水安平 , 北京昌平,货,2018/6/13,http://www.56135.com/huoyuan/I7464123.html
山西忻州宁武 , 北京朝阳,无,2018/6/21,http://www.56135.com/huoyuan/I7570722.html
浙江宁波慈溪 , 北京,货,2018/6/19,http://www.56135.com/huoyuan/I7527965.html
陕西榆林 , 北京房山,国五芳烃,2018/6/12,http://www.56135.com/huoyuan/I7430941.html
四川成都锦江 , 北京丰台,十公分钢筋头,2018/6/24,http://www.56135.com/huoyuan/I7623585.html
河北秦皇岛 , 北京大兴,沙子,2018/6/26,http://www.56135.com/huoyuan/I7649729.html
河北邢台 , 北京,无,2018/6/13,http://www.56135.com/huoyuan/I7466016.html
河北唐山曹妃甸 , 北京大兴,普货,2018/6/22,http://www.56135.com/huoyuan/I7603151.html
北京 , 北京,无,2018/6/26,http://www.56135.com/huoyuan/I7650361.html
湖北荆门京山 , 北京顺义,货,2018/6/14,http://www.56135.com/huoyuan/I7490465.html
山东东营 , 北京顺义,轮胎,2018/6/26,http://www.56135.com/huoyuan/I7663626.html
广东广州 , 北京,无,2018/6/15,http://www.56135.com/huoyuan/I7514139.html
无,无,无,None,http://www.56135.com/huoyuan/I7471070.html
江苏连云港东海 , 北京,螺纹,2018/6/11,http://www.56135.com/huoyuan/I7417658.html
广东深圳 , 北京,货,2018/6/21,http://www.56135.com/huoyuan/I7571804.html
山西太原尖草坪 , 北京朝阳,货,2018/6/28,http://www.56135.com/huoyuan/I7694920.html
辽宁辽阳灯塔 , 北京,普货,2018/6/12,http://www.56135.com/huoyuan/I7421537.html
河北石家庄 , 北京,普货,2018/6/28,http://www.56135.com/huoyuan/I7697163.html
四川成都 , 北京,普货,2018/6/12,http://www.56135.com/huoyuan/I7434103.html
广东广州 , 北京,无,2018/6/21,http://www.56135.com/huoyuan/I7579065.html
辽宁沈阳 , 北京,普货,2018/6/19,http://www.56135.com/huoyuan/I7537738.html
河北唐山遵化 , 北京昌平,石子,2018/6/26,http://www.56135.com/huoyuan/I7669239.html
山西忻州宁武 , 北京朝阳,货,2018/6/21,http://www.56135.com/huoyuan/I7585421.html
黑龙江大庆 , 北京,危险品,2018/6/15,http://www.56135.com/huoyuan/I7506259.html
广西钦州钦北 , 北京朝阳,煤,2018/6/12,http://www.56135.com/huoyuan/I7435876.html
辽宁盘锦 , 北京,汽油料子,2018/6/15,http://www.56135.com/huoyuan/I7506546.html
山东济南济阳 , 北京怀柔,货,2018/6/12,http://www.56135.com/huoyuan/I7429383.html
山东莱芜 , 北京,冻品,2018/6/25,http://www.56135.com/huoyuan/I7642913.html
浙江宁波 , 北京,快递,2018/6/25,http://www.56135.com/huoyuan/I7632950.html
河南信阳 , 北京顺义,货,2018/6/26,http://www.56135.com/huoyuan/I7649127.html
河北唐山迁安市 , 北京昌平区,钢材,2018/6/12,http://www.56135.com/huoyuan/I7418031.html
辽宁锦州 , 北京房山,货,2018/6/11,http://www.56135.com/huoyuan/I7412732.html
吉林长春 , 北京,普货,2018/6/22,http://www.56135.com/huoyuan/I7614777.html
湖北武汉 , 北京,无,2018/6/14,http://www.56135.com/huoyuan/I7469660.html
山西忻州宁武 , 北京昌平,货,2018/6/14,http://www.56135.com/huoyuan/I7471084.html
广东中山 , 北京,货,2018/6/22,http://www.56135.com/huoyuan/I7598240.html
山西长治 , 北京,冻品,2018/6/20,http://www.56135.com/huoyuan/I7569125.html
河北唐山迁西 , 北京顺义,打包砖,2018/6/13,http://www.56135.com/huoyuan/I7468672.html
山西忻州宁武 , 北京朝阳,无,2018/6/12,http://www.56135.com/huoyuan/I7420401.html
河北唐山玉田 , 北京,水泥板,2018/6/12,http://www.56135.com/huoyuan/I7422570.html
湖北武汉 , 北京,普货,2018/6/11,http://www.56135.com/huoyuan/I7414718.html
河北唐山遵化 , 北京怀柔,一车水泥砖,2018/6/21,http://www.56135.com/huoyuan/I7584793.html
无,无,无,None,http://www.56135.com/huoyuan/I7463515.html
天津 , 北京,无,2018/6/13,http://www.56135.com/huoyuan/I7464417.html
山西晋中祁县 , 北京大兴,货,2018/6/13,http://www.56135.com/huoyuan/I7455218.html
江西南昌 , 北京,货,2018/6/21,http://www.56135.com/huoyuan/I7594087.html
河北唐山丰润 , 北京大兴,螺纹,2018/6/13,http://www.56135.com/huoyuan/I7456275.html
山东东营 , 北京房山,汽油料,2018/6/13,http://www.56135.com/huoyuan/I7456060.html
河北唐山迁安 , 北京丰台,石子,2018/6/26,http://www.56135.com/huoyuan/I7651653.html
湖北武汉 , 北京,无,2018/6/14,http://www.56135.com/huoyuan/I7469613.html
江苏连云港东海 , 北京顺义,螺纹,2018/6/14,http://www.56135.com/huoyuan/I7487375.html
广东深圳 , 北京,无,2018/6/21,http://www.56135.com/huoyuan/I7590572.html
河南漯河 , 北京,轻货,2018/6/14,http://www.56135.com/huoyuan/I7470711.html
河北唐山滦南 , 北京昌平,角钢,2018/6/19,http://www.56135.com/huoyuan/I7544995.html
湖北荆州洪湖 , 北京,冻品,2018/6/12,http://www.56135.com/huoyuan/I7419450.html
内蒙古呼和浩特 , 北京,货,2018/6/19,http://www.56135.com/huoyuan/I7529406.html
湖北荆州 , 北京,冻品,2018/6/20,http://www.56135.com/huoyuan/I7566716.html
浙江台州 , 北京,无,2018/6/25,http://www.56135.com/huoyuan/I7638899.html
山西 , 北京,无,2018/6/14,http://www.56135.com/huoyuan/I7469653.html
河北唐山迁安 , 北京顺义,无,2018/6/25,http://www.56135.com/huoyuan/I7630280.html
广东中山 , 北京,普货,2018/6/13,http://www.56135.com/huoyuan/I7441227.html
陕西榆林 , 北京,货,2018/6/19,http://www.56135.com/huoyuan/I7542000.html
新疆昌吉奇台 , 北京,货,2018/6/14,http://www.56135.com/huoyuan/I7481392.html
福建厦门 , 北京,水果,2018/6/26,http://www.56135.com/huoyuan/I7648156.html
湖南常德石门 , 北京大兴,货,2018/6/21,http://www.56135.com/huoyuan/I7613217.html
湖南常德 , 北京,普货,2018/6/24,http://www.56135.com/huoyuan/I7623241.html
河北唐山迁安 , 北京通州,沙子,2018/6/15,http://www.56135.com/huoyuan/I7506874.html
黑龙江大庆 , 北京,普货,2018/6/12,http://www.56135.com/huoyuan/I7420867.html
浙江宁波 , 北京,无,2018/6/12,http://www.56135.com/huoyuan/I7424565.html
河南洛阳栾川 , 北京朝阳,货,2018/6/28,http://www.56135.com/huoyuan/I7695482.html
广西防城港东兴 , 北京,虾冷,2018/6/12,http://www.56135.com/huoyuan/I7432827.html
河北唐山丰润 , 北京大兴,货,2018/6/15,http://www.56135.com/huoyuan/I7514255.html
广东珠海 , 北京,轿车,2018/6/25,http://www.56135.com/huoyuan/I7641416.html
内蒙古鄂尔多斯杭锦旗 , 北京,无,2018/6/26,http://www.56135.com/huoyuan/I7647605.html
内蒙古呼和浩特 , 北京,货,2018/6/15,http://www.56135.com/huoyuan/I7496675.html
浙江杭州 , 北京,货,2018/6/23,http://www.56135.com/huoyuan/I7617194.html
吉林白城洮南 , 北京,猪,2018/6/27,http://www.56135.com/huoyuan/I7673434.html
江西南昌 , 北京,无,2018/6/15,http://www.56135.com/huoyuan/I7524057.html
江西九江 , 北京昌平,盘条,2018/6/12,http://www.56135.com/huoyuan/I7431830.html
黑龙江佳木斯富锦 , 北京,货,2018/6/15,http://www.56135.com/huoyuan/I7494099.html
陕西榆林 , 北京朝阳,货,2018/6/14,http://www.56135.com/huoyuan/I7488500.html
上海 , 北京,货,2018/6/25,http://www.56135.com/huoyuan/I7641295.html
湖南常德石门 , 北京顺义,无,2018/6/19,http://www.56135.com/huoyuan/I7533899.html
内蒙古鄂尔多斯杭锦旗 , 北京,石脑油,2018/6/28,http://www.56135.com/huoyuan/I7698126.html
河北唐山迁安 , 北京平谷,无,2018/6/13,http://www.56135.com/huoyuan/I7444842.html
无,无,无,None,http://www.56135.com/huoyuan/I7641424.html
辽宁抚顺 , 北京,货,2018/6/26,http://www.56135.com/huoyuan/I7661140.html
陕西榆林 , 北京,石脑,2018/6/14,http://www.56135.com/huoyuan/I7472760.html
黑龙江齐齐哈尔克山 , 北京延庆,货,2018/6/15,http://www.56135.com/huoyuan/I7500117.html
河北唐山丰润 , 北京,普货,2018/6/21,http://www.56135.com/huoyuan/I7574534.html
吉林 , 北京,冻货,2018/6/23,http://www.56135.com/huoyuan/I7618326.html
新疆乌鲁木齐 , 北京,无,2018/6/13,http://www.56135.com/huoyuan/I7449042.html
陕西榆林横山 , 北京大兴,无,2018/6/15,http://www.56135.com/huoyuan/I7506583.html
河北唐山迁安 , 北京丰台,石渣子,2018/6/13,http://www.56135.com/huoyuan/I7442458.html
江苏苏州昆山 , 北京,135+155轮挖,2018/6/26,http://www.56135.com/huoyuan/I7655692.html
内蒙古呼和浩特 , 北京,设备,2018/6/13,http://www.56135.com/huoyuan/I7456260.html
陕西榆林 , 北京房山,芳烃,2018/6/13,http://www.56135.com/huoyuan/I7464759.html
河北唐山玉田 , 北京房山,无,2018/6/13,http://www.56135.com/huoyuan/I7468156.html
浙江湖州德清 , 北京,无,2018/6/20,http://www.56135.com/huoyuan/I7559772.html
河北唐山迁安 , 北京平谷,无,2018/6/21,http://www.56135.com/huoyuan/I7582785.html
辽宁沈阳 , 北京,配件,2018/6/26,http://www.56135.com/huoyuan/I7648100.html
河北唐山丰润 , 北京密云,钢材,2018/6/25,http://www.56135.com/huoyuan/I7645602.html
黑龙江哈尔滨 , 北京,货,2018/6/14,http://www.56135.com/huoyuan/I7486159.html
山东枣庄 , 北京,多板二手车,2018/6/15,http://www.56135.com/huoyuan/I7503126.html
广东中山 , 北京,货,2018/6/15,http://www.56135.com/huoyuan/I7498169.html
陕西 , 北京朝阳,货,2018/6/21,http://www.56135.com/huoyuan/I7585537.html
河南驻马店 , 北京房山,小麦,2018/6/27,http://www.56135.com/huoyuan/I7689238.html
河北 , 北京昌平,普货,2018/6/13,http://www.56135.com/huoyuan/I7456960.html
四川广元旺苍 , 北京朝阳,无,2018/6/26,http://www.56135.com/huoyuan/I7672250.html
辽宁锦州 , 北京,货,2018/6/19,http://www.56135.com/huoyuan/I7532821.html
甘肃酒泉 , 北京密云,螺纹,2018/6/25,http://www.56135.com/huoyuan/I7641728.html
河北唐山迁安 , 北京昌平,要多台半挂,2018/6/24,http://www.56135.com/huoyuan/I7624909.html
辽宁阜新 , 北京,货,2018/6/13,http://www.56135.com/huoyuan/I7451336.html
河北唐山迁西 , 北京丰台,石子,2018/6/15,http://www.56135.com/huoyuan/I7507604.html
河北唐山滦县 , 北京,无,2018/6/25,http://www.56135.com/huoyuan/I7630279.html
陕西榆林 , 北京,汽油,2018/6/14,http://www.56135.com/huoyuan/I7496468.html
河北保定 , 北京通州,货,2018/6/24,http://www.56135.com/huoyuan/I7621930.html
吉林长春 , 北京,抛货,2018/6/25,http://www.56135.com/huoyuan/I7634849.html
陕西榆林 , 北京朝阳,货,2018/6/12,http://www.56135.com/huoyuan/I7423502.html
广东江门开平 , 北京密云,盘螺,2018/6/11,http://www.56135.com/huoyuan/I7412626.html
辽宁大连瓦房店 , 北京,牲畜,2018/6/13,http://www.56135.com/huoyuan/I7457918.html
浙江台州 , 北京,无,2018/6/15,http://www.56135.com/huoyuan/I7528073.html
广东珠海 , 北京,货,2018/6/13,http://www.56135.com/huoyuan/I7449388.html
无,无,无,None,http://www.56135.com/huoyuan/I7697898.html
河北唐山滦南 , 北京通州,食盐,2018/6/13,http://www.56135.com/huoyuan/I7462906.html
山东东营广饶 , 北京顺义,轮胎,2018/6/26,http://www.56135.com/huoyuan/I7645079.html
河北承德承德 , 北京密云,货,2018/6/15,http://www.56135.com/huoyuan/I7498119.html
江苏扬州 , 北京,食品,2018/6/20,http://www.56135.com/huoyuan/I7564390.html
河南洛阳汝阳 , 北京丰台,石子,2018/6/28,http://www.56135.com/huoyuan/I7698998.html
河北唐山迁安 , 北京,普货,2018/6/27,http://www.56135.com/huoyuan/I7687250.html
河北唐山迁安 , 北京通州,货,2018/6/26,http://www.56135.com/huoyuan/I7651793.html
河北唐山遵化 , 北京大兴,打包砖一车,2018/6/14,http://www.56135.com/huoyuan/I7479946.html
湖北武汉 , 北京,玉米,2018/6/14,http://www.56135.com/huoyuan/I7472392.html
天津 , 北京,货,2018/6/21,http://www.56135.com/huoyuan/I7583668.html
云南昆明 , 北京,货,2018/6/16,http://www.56135.com/huoyuan/I7518213.html
吉林松原长岭 , 北京,猪,2018/6/14,http://www.56135.com/huoyuan/I7478334.html
湖南常德石门 , 北京昌平,无,2018/6/19,http://www.56135.com/huoyuan/I7533896.html
广西崇左凭祥 , 北京,椰青,2018/6/22,http://www.56135.com/huoyuan/I7598527.html
河北唐山 , 北京,白料,2018/6/25,http://www.56135.com/huoyuan/I7628052.html
河北邢台 , 北京,丁脂,2018/6/12,http://www.56135.com/huoyuan/I7431982.html
河北石家庄 , 北京大兴,螺纹,2018/6/15,http://www.56135.com/huoyuan/I7508332.html
山西忻州原平 , 北京昌平,无,2018/6/15,http://www.56135.com/huoyuan/I7494897.html
湖北武汉 , 北京,货,2018/6/11,http://www.56135.com/huoyuan/I7417989.html
河北唐山丰润 , 北京昌平,无,2018/6/28,http://www.56135.com/huoyuan/I7697219.html
辽宁锦州 , 北京,M,2018/6/12,http://www.56135.com/huoyuan/I7422915.html
河南驻马店平舆 , 北京大兴,小麦,2018/6/23,http://www.56135.com/huoyuan/I7617716.html
河北唐山 , 北京昌平,钢板,2018/6/12,http://www.56135.com/huoyuan/I7433222.html
河北唐山滦县 , 北京通州,打包砖,2018/6/27,http://www.56135.com/huoyuan/I7674058.html
山西晋城高平 , 北京大兴,无,2018/6/14,http://www.56135.com/huoyuan/I7471109.html
辽宁大连瓦房店 , 北京,水果,2018/6/15,http://www.56135.com/huoyuan/I7524639.html
北京 , 北京顺义,货,2018/6/14,http://www.56135.com/huoyuan/I7491159.html
辽宁辽阳 , 北京,无,2018/6/28,http://www.56135.com/huoyuan/I7701793.html
山东菏泽 , 北京,芳烃,2018/6/12,http://www.56135.com/huoyuan/I7432154.html
黑龙江鹤岗 , 北京昌平,无,2018/6/22,http://www.56135.com/huoyuan/I7594856.html
江苏连云港东海 , 北京大兴,螺纹,2018/6/25,http://www.56135.com/huoyuan/I7640658.html
湖北武汉 , 北京,货,2018/6/27,http://www.56135.com/huoyuan/I7671465.html
江苏连云港赣榆 , 北京,货,2018/6/13,http://www.56135.com/huoyuan/I7453596.html
贵州安顺西秀 , 北京朝阳,货,2018/6/25,http://www.56135.com/huoyuan/I7634401.html
内蒙古呼和浩特 , 北京房山,烷基化,2018/6/19,http://www.56135.com/huoyuan/I7530622.html
辽宁沈阳 , 北京丰台,设备,2018/6/25,http://www.56135.com/huoyuan/I7633245.html
山东东营 , 北京,MTBE,2018/6/19,http://www.56135.com/huoyuan/I7541483.html
湖北荆州洪湖 , 北京,无,2018/6/15,http://www.56135.com/huoyuan/I7502443.html
湖北武汉 , 北京,二手车,2018/6/25,http://www.56135.com/huoyuan/I7635947.html
广东清远 , 北京,普货,2018/6/13,http://www.56135.com/huoyuan/I7465147.html
无,无,无,None,http://www.56135.com/huoyuan/I7612769.html
河北石家庄 , 北京,纯苯,2018/6/14,http://www.56135.com/huoyuan/I7482697.html
内蒙古鄂尔多斯准格尔旗 , 北京朝阳,无,2018/6/14,http://www.56135.com/huoyuan/I7470244.html
湖北武汉 , 北京,货,2018/6/22,http://www.56135.com/huoyuan/I7597710.html
湖南长沙 , 北京,普货,2018/6/21,http://www.56135.com/huoyuan/I7593216.html
湖北孝感应城 , 北京昌平,纸箱盐,2018/6/25,http://www.56135.com/huoyuan/I7626875.html
河南信阳 , 北京顺义,货,2018/6/25,http://www.56135.com/huoyuan/I7643260.html
山西运城新绛 , 北京密云,线材,2018/6/27,http://www.56135.com/huoyuan/I7679539.html
山西忻州宁武 , 北京朝阳,货,2018/6/14,http://www.56135.com/huoyuan/I7476570.html
山东济宁 , 北京,冻品,2018/6/14,http://www.56135.com/huoyuan/I7477271.html
内蒙古鄂尔多斯准格尔旗 , 北京朝阳,货,2018/6/15,http://www.56135.com/huoyuan/I7498039.html
河北秦皇岛 , 北京密云,沙子,2018/6/22,http://www.56135.com/huoyuan/I7608843.html
河北唐山滦县 , 北京大兴,无,2018/6/25,http://www.56135.com/huoyuan/I7633794.html
山东潍坊 , 北京,无,2018/6/21,http://www.56135.com/huoyuan/I7574084.html
山东济南 , 北京,冻品,2018/6/25,http://www.56135.com/huoyuan/I7642912.html
湖南常德石门 , 北京大兴,货,2018/6/15,http://www.56135.com/huoyuan/I7541934.html
黑龙江大庆 , 北京,货,2018/6/15,http://www.56135.com/huoyuan/I7494097.html
陕西榆林 , 北京房山,国五芳烃,2018/6/13,http://www.56135.com/huoyuan/I7457502.html
甘肃庆阳 , 北京,苹果,2018/6/21,http://www.56135.com/huoyuan/I7586285.html
上海 , 北京,货,2018/6/14,http://www.56135.com/huoyuan/I7471367.html
江苏连云港 , 北京,铁粉,2018/6/16,http://www.56135.com/huoyuan/I7517400.html
四川成都金牛 , 北京丰台,十公分钢筋头,2018/6/24,http://www.56135.com/huoyuan/I7623586.html
河北唐山滦县 , 北京通州,无,2018/6/28,http://www.56135.com/huoyuan/I7697353.html
海南乐东大安 , 北京大兴,粮食,2018/6/20,http://www.56135.com/huoyuan/I7564752.html
河北邢台 , 北京顺义,普货,2018/6/28,http://www.56135.com/huoyuan/I7699136.html
河北唐山迁安 , 北京丰台,石渣子,2018/6/15,http://www.56135.com/huoyuan/I7500250.html
河北唐山丰润 , 北京大兴,螺纹,2018/6/28,http://www.56135.com/huoyuan/I7702178.html
河南郑州 , 北京,货,2018/6/14,http://www.56135.com/huoyuan/I7480150.html
内蒙古鄂尔多斯杭锦旗 , 北京,石脑油,2018/6/13,http://www.56135.com/huoyuan/I7451411.html
上海 , 北京,快递,2018/6/20,http://www.56135.com/huoyuan/I7558010.html
山西太原尖草坪 , 北京朝阳,无,2018/6/11,http://www.56135.com/huoyuan/I7413112.html
辽宁沈阳 , 北京,货,2018/6/22,http://www.56135.com/huoyuan/I7612614.html
河北唐山滦县 , 北京通州,货,2018/6/22,http://www.56135.com/huoyuan/I7625900.html
黑龙江大庆 , 北京,危险品,2018/6/14,http://www.56135.com/huoyuan/I7488407.html
新疆昌吉奇台 , 北京,货,2018/6/15,http://www.56135.com/huoyuan/I7496089.html
河北唐山滦县 , 北京通州,轻载,2018/6/14,http://www.56135.com/huoyuan/I7483864.html
黑龙江佳木斯 , 北京,无,2018/6/19,http://www.56135.com/huoyuan/I7529672.html
吉林松原 , 北京通州,货,2018/6/14,http://www.56135.com/huoyuan/I7473438.html
无,无,无,None,http://www.56135.com/huoyuan/I7661482.html
山西太原 , 北京朝阳,货,2018/6/28,http://www.56135.com/huoyuan/I7703985.html
内蒙古通辽开鲁 , 北京,猪,2018/6/12,http://www.56135.com/huoyuan/I7432855.html
河北石家庄 , 北京,货,2018/6/27,http://www.56135.com/huoyuan/I7675699.html
广西南宁 , 北京,普货,2018/6/21,http://www.56135.com/huoyuan/I7585922.html
山东日照 , 北京,铁粉,2018/6/25,http://www.56135.com/huoyuan/I7643659.html
山西忻州宁武 , 北京朝阳,无,2018/6/11,http://www.56135.com/huoyuan/I7415972.html
湖北武汉 , 北京,货,2018/6/27,http://www.56135.com/huoyuan/I7673689.html
天津 , 北京昌平,货,2018/6/26,http://www.56135.com/huoyuan/I7668360.html
云南楚雄 , 北京通州,粗苯,2018/6/25,http://www.56135.com/huoyuan/I7640958.html
河南郑州 , 北京,冷链零担专线,2018/6/13,http://www.56135.com/huoyuan/I7447921.html
浙江杭州萧山 , 北京,普货,2018/6/21,http://www.56135.com/huoyuan/I7587001.html
宁夏银川 , 北京,烷基化,2018/6/19,http://www.56135.com/huoyuan/I7525542.html
陕西榆林 , 北京,危险品,2018/6/14,http://www.56135.com/huoyuan/I7470119.html
内蒙古鄂尔多斯东胜 , 北京海淀,货,2018/6/22,http://www.56135.com/huoyuan/I7613603.html
湖南常德石门 , 北京门头沟,无,2018/6/14,http://www.56135.com/huoyuan/I7480235.html
河北唐山丰润 , 北京大兴,无,2018/6/22,http://www.56135.com/huoyuan/I7613453.html
河北唐山滦县 , 北京昌平,货,2018/6/26,http://www.56135.com/huoyuan/I7651795.html
北京通州 , 北京顺义,货,2018/6/14,http://www.56135.com/huoyuan/I7487512.html
河北石家庄 , 北京,建材,2018/6/22,http://www.56135.com/huoyuan/I7599998.html
山西忻州宁武 , 北京昌平,无,2018/6/11,http://www.56135.com/huoyuan/I7416840.html
辽宁沈阳 , 北京,货,2018/6/13,http://www.56135.com/huoyuan/I7455314.html
广东东莞 , 北京,货,2018/6/13,http://www.56135.com/huoyuan/I7466138.html
宁夏银川 , 北京,汽油料,2018/6/11,http://www.56135.com/huoyuan/I7413399.html
湖北孝感应城 , 北京通州,货,2018/6/25,http://www.56135.com/huoyuan/I7633687.html
河北唐山滦县 , 北京大兴,货,2018/6/27,http://www.56135.com/huoyuan/I7691776.html
辽宁盘锦 , 北京房山,烷基化,2018/6/15,http://www.56135.com/huoyuan/I7495488.html
湖南常德石门 , 北京怀柔,无,2018/6/20,http://www.56135.com/huoyuan/I7551016.html
河北唐山迁安 , 北京顺义,货,2018/6/26,http://www.56135.com/huoyuan/I7670227.html
河北唐山 , 北京大兴,盘螺,2018/6/13,http://www.56135.com/huoyuan/I7462592.html
陕西榆林 , 北京,芳烃,2018/6/15,http://www.56135.com/huoyuan/I7512067.html
山东东营 , 北京,汽油,2018/6/13,http://www.56135.com/huoyuan/I7463859.html
河北唐山迁安 , 北京昌平,普货,2018/6/14,http://www.56135.com/huoyuan/I7524101.html
河北秦皇岛卢龙 , 北京大兴,货,2018/6/20,http://www.56135.com/huoyuan/I7554445.html
河北唐山迁安 , 北京平谷,普货,2018/6/21,http://www.56135.com/huoyuan/I7577336.html
河北保定 , 北京通州,货,2018/6/21,http://www.56135.com/huoyuan/I7590813.html
河北唐山迁西 , 北京顺义,石子,2018/6/26,http://www.56135.com/huoyuan/I7669244.html
湖北武汉 , 北京房山,无,2018/6/16,http://www.56135.com/huoyuan/I7516919.html
山东潍坊 , 北京,货,2018/6/28,http://www.56135.com/huoyuan/I7703460.html
辽宁阜新 , 北京,冻品,2018/6/13,http://www.56135.com/huoyuan/I7456462.html
无,无,无,None,http://www.56135.com/huoyuan/I7452254.html
江西九江 , 北京,无,2018/6/28,http://www.56135.com/huoyuan/I7699707.html
上海 , 北京,货,2018/6/19,http://www.56135.com/huoyuan/I7525733.html
河北承德滦平 , 北京通州,螺纹,2018/6/28,http://www.56135.com/huoyuan/I7698932.html
广东江门 , 北京,货,2018/6/16,http://www.56135.com/huoyuan/I7516745.html
江苏连云港东海 , 北京,螺纹,2018/6/12,http://www.56135.com/huoyuan/I7431638.html
湖北孝感云梦 , 北京通州,盐,2018/6/13,http://www.56135.com/huoyuan/I7464690.html
河北唐山 , 北京,无,2018/6/15,http://www.56135.com/huoyuan/I7501160.html
湖北随州随县 , 北京海淀,石材,2018/6/20,http://www.56135.com/huoyuan/I7564807.html
山东日照 , 北京,铁粉,2018/6/24,http://www.56135.com/huoyuan/I7623305.html
江苏苏州常熟 , 北京房山,芳烃,2018/6/25,http://www.56135.com/huoyuan/I7633186.html
