始发站,终点站,货物,日期,网址
北京,山东东营广饶,催柴,2018-10-20,http://www.56135.com/huoyuan/I9575144.html
北京,四川成都,普货,2018-10-20,http://www.56135.com/huoyuan/I9574859.html
北京,广东广州,普货,2018-10-20,http://www.56135.com/huoyuan/I9574858.html
北京,陕西西安,普货,2018-10-20,http://www.56135.com/huoyuan/I9574857.html
北京,广西崇左凭祥,绿通,2018-10-20,http://www.56135.com/huoyuan/I9574814.html
北京,广西南宁,普货,2018-10-20,http://www.56135.com/huoyuan/I9574761.html
北京,浙江杭州,None,2018-10-20,http://www.56135.com/huoyuan/I9574663.html
北京,浙江湖州,冻品,2018-10-20,http://www.56135.com/huoyuan/I9574457.html
北京,山东东营广饶,催柴,2018-10-20,http://www.56135.com/huoyuan/I9574264.html
北京房山,湖北潜江,None,2018-10-20,http://www.56135.com/huoyuan/I9574223.html
北京大兴,黑龙江佳木斯桦川,水稻,2018-10-20,http://www.56135.com/huoyuan/I9574192.html
北京,河南新乡,燃料油,2018-10-20,http://www.56135.com/huoyuan/I9574111.html
北京房山,河南,None,2018-10-20,http://www.56135.com/huoyuan/I9573606.html
北京,四川泸州,None,2018-10-20,http://www.56135.com/huoyuan/I9573604.html
北京,重庆,None,2018-10-20,http://www.56135.com/huoyuan/I9573602.html
北京,四川成都,None,2018-10-20,http://www.56135.com/huoyuan/I9573601.html
北京,陕西西安,None,2018-10-20,http://www.56135.com/huoyuan/I9573600.html
北京大兴,黑龙江佳木斯,玉米,2018-10-20,http://www.56135.com/huoyuan/I9573500.html
北京,河南平顶山,普货,2018-10-20,http://www.56135.com/huoyuan/I9573416.html
北京,北京顺义,None,2018-10-20,http://www.56135.com/huoyuan/I9573280.html
北京顺义,重庆,None,2018-10-20,http://www.56135.com/huoyuan/I9573226.html
北京,四川成都,None,2018-10-20,http://www.56135.com/huoyuan/I9573223.html
北京,陕西西安,普货,2018-10-20,http://www.56135.com/huoyuan/I9573134.html
北京,上海,普货,2018-10-20,http://www.56135.com/huoyuan/I9573133.html
北京,湖北武汉,普货,2018-10-20,http://www.56135.com/huoyuan/I9573132.html
北京,四川成都,普货,2018-10-20,http://www.56135.com/huoyuan/I9573131.html
北京房山,湖南长沙,None,2018-10-20,http://www.56135.com/huoyuan/I9572815.html
北京,湖南长沙,None,2018-10-20,http://www.56135.com/huoyuan/I9572666.html
北京,贵州贵阳,None,2018-10-20,http://www.56135.com/huoyuan/I9572602.html
北京,重庆,None,2018-10-20,http://www.56135.com/huoyuan/I9572601.html
北京,四川成都,None,2018-10-20,http://www.56135.com/huoyuan/I9572600.html
北京,云南昆明,None,2018-10-20,http://www.56135.com/huoyuan/I9572599.html
北京,广西南宁,None,2018-10-20,http://www.56135.com/huoyuan/I9572598.html
北京,山东东营广饶,催柴,2018-10-20,http://www.56135.com/huoyuan/I9572496.html
北京,山东东营广饶,催柴,2018-10-20,http://www.56135.com/huoyuan/I9572407.html
北京,浙江台州,None,2018-10-23,http://www.56135.com/huoyuan/I9625357.html
北京昌平,河北唐山玉田,普货,2018-10-23,http://www.56135.com/huoyuan/I9625313.html
北京,辽宁大连,None,2018-10-23,http://www.56135.com/huoyuan/I9624859.html
北京,河北保定定州,柴油料,2018-10-23,http://www.56135.com/huoyuan/I9624849.html
北京密云,北京昌平,普货,2018-10-23,http://www.56135.com/huoyuan/I9624754.html
北京昌平,河北张家口宣化,普货,2018-10-23,http://www.56135.com/huoyuan/I9624753.html
北京,河北保定定州,柴油料,2018-10-23,http://www.56135.com/huoyuan/I9624722.html
北京昌平,江苏徐州,4台双缸轮,2018-10-23,http://www.56135.com/huoyuan/I9624526.html
北京昌平,北京通州,菜,2018-10-23,http://www.56135.com/huoyuan/I9623932.html
北京昌平,北京通州,普货,2018-10-23,http://www.56135.com/huoyuan/I9623877.html
北京大兴,河北唐山玉田,普货,2018-10-23,http://www.56135.com/huoyuan/I9623756.html
北京大兴,河北唐山,None,2018-10-23,http://www.56135.com/huoyuan/I9623734.html
北京,河北廊坊霸州,普货,2018-10-23,http://www.56135.com/huoyuan/I9623630.html
北京房山,河北唐山古冶,钢筋头,2018-10-23,http://www.56135.com/huoyuan/I9623495.html
北京大兴,河北唐山迁安,废铁,2018-10-23,http://www.56135.com/huoyuan/I9623493.html
北京房山,河北唐山丰润,重废,2018-10-23,http://www.56135.com/huoyuan/I9623440.html
北京,河北保定定州,柴油料,2018-10-23,http://www.56135.com/huoyuan/I9623277.html
北京,福建福州,普货,2018-10-23,http://www.56135.com/huoyuan/I9623267.html
北京,贵州贵阳,整板,2018-10-23,http://www.56135.com/huoyuan/I9623245.html
北京,甘肃兰州,None,2018-10-23,http://www.56135.com/huoyuan/I9623165.html
北京,四川成都,普货,2018-10-23,http://www.56135.com/huoyuan/I9622965.html
北京,云南昆明,普货,2018-10-23,http://www.56135.com/huoyuan/I9622937.html
北京,河北石家庄新乐,饲料,2018-10-23,http://www.56135.com/huoyuan/I9622787.html
北京大兴,湖北襄阳,螺纹钢,2018-10-23,http://www.56135.com/huoyuan/I9622688.html
北京,河南濮阳,None,2018-10-23,http://www.56135.com/huoyuan/I9622616.html
北京,河北秦皇岛昌黎,木头,2018-10-23,http://www.56135.com/huoyuan/I9622579.html
北京房山,河北唐山玉田,None,2018-10-23,http://www.56135.com/huoyuan/I9622530.html
北京,河北张家口张北,普货,2018-10-23,http://www.56135.com/huoyuan/I9622528.html
北京大兴,北京延庆,模板,2018-10-23,http://www.56135.com/huoyuan/I9622526.html
北京通州,河北唐山玉田,普货,2018-10-23,http://www.56135.com/huoyuan/I9622235.html
北京大兴,河北唐山丰润,剪切料,2018-10-23,http://www.56135.com/huoyuan/I9622125.html
北京平谷,河北唐山玉田,压块,2018-10-23,http://www.56135.com/huoyuan/I9621894.html
北京,河北保定博野,None,2018-10-23,http://www.56135.com/huoyuan/I9620951.html
北京密云,河北唐山玉田,剪切料,2018-10-23,http://www.56135.com/huoyuan/I9620672.html
北京,新疆乌鲁木齐,冻品,2018-10-23,http://www.56135.com/huoyuan/I9620481.html
北京通州,河北保定定州,None,2018-10-23,http://www.56135.com/huoyuan/I9620316.html
北京房山,河北保定,None,2018-10-23,http://www.56135.com/huoyuan/I9620085.html
北京通州,河北承德滦平,重货,2018-10-23,http://www.56135.com/huoyuan/I9620084.html
北京通州,河北张家口,None,2018-10-23,http://www.56135.com/huoyuan/I9620077.html
北京通州,内蒙古包头,None,2018-10-23,http://www.56135.com/huoyuan/I9619884.html
北京大兴,宁夏,None,2018-10-23,http://www.56135.com/huoyuan/I9619883.html
北京怀柔,河北石家庄,普货,2018-10-23,http://www.56135.com/huoyuan/I9619634.html
北京顺义,河南郑州,冻品,2018-10-23,http://www.56135.com/huoyuan/I9619633.html
北京通州,河北唐山丰润,剪切料,2018-10-23,http://www.56135.com/huoyuan/I9619228.html
北京,山西朔州,None,2018-10-23,http://www.56135.com/huoyuan/I9618914.html
北京昌平,河北唐山迁安,剪切料,2018-10-23,http://www.56135.com/huoyuan/I9618506.html
北京通州,河北唐山丰南,破碎料,2018-10-23,http://www.56135.com/huoyuan/I9618410.html
北京昌平,河北唐山丰南,剪切料,2018-10-23,http://www.56135.com/huoyuan/I9618121.html
北京大兴,河北廊坊三河,铁皮,2018-10-23,http://www.56135.com/huoyuan/I9618120.html
北京大兴,河北唐山古冶,剪切料,2018-10-23,http://www.56135.com/huoyuan/I9618119.html
北京大兴,河北唐山玉田,剪切料,2018-10-23,http://www.56135.com/huoyuan/I9618118.html
北京,广东广州,普货,2018-10-23,http://www.56135.com/huoyuan/I9617439.html
北京平谷,河北张家口万全,None,2018-10-23,http://www.56135.com/huoyuan/I9617406.html
北京大兴,河北张家口,None,2018-10-23,http://www.56135.com/huoyuan/I9617405.html
北京,江苏连云港,煤,2018-10-23,http://www.56135.com/huoyuan/I9617041.html
北京,山东济南,普货,2018-10-23,http://www.56135.com/huoyuan/I9616937.html
北京,河北唐山丰润,剪切料,2018-10-23,http://www.56135.com/huoyuan/I9616810.html
北京,河北唐山古冶,None,2018-10-23,http://www.56135.com/huoyuan/I9616808.html
北京怀柔,河南商丘,重货,2018-10-23,http://www.56135.com/huoyuan/I9616798.html
北京,河北保定,普货,2018-10-23,http://www.56135.com/huoyuan/I9616755.html
北京通州,河北唐山古冶,剪切料,2018-10-23,http://www.56135.com/huoyuan/I9616718.html
北京通州,河北唐山玉田,剪切料,2018-10-23,http://www.56135.com/huoyuan/I9616716.html
北京,内蒙古兴安盟乌兰浩特,普货,2018-10-23,http://www.56135.com/huoyuan/I9616708.html
北京,河北唐山遵化,大压块,2018-10-23,http://www.56135.com/huoyuan/I9616695.html
北京大兴,辽宁沈阳辽中,普货,2018-10-23,http://www.56135.com/huoyuan/I9615977.html
北京大兴,黑龙江佳木斯桦川,None,2018-10-23,http://www.56135.com/huoyuan/I9615254.html
北京,四川成都,普货,2018-10-23,http://www.56135.com/huoyuan/I9614673.html
北京,陕西西安,普货,2018-10-23,http://www.56135.com/huoyuan/I9614672.html
北京,辽宁沈阳,普货,2018-10-23,http://www.56135.com/huoyuan/I9614542.html
北京,山东烟台,普货,2018-10-23,http://www.56135.com/huoyuan/I9613908.html
北京房山,天津静海,粮食,2018-10-23,http://www.56135.com/huoyuan/I9613545.html
北京,广西南宁兴宁,普货,2018-10-23,http://www.56135.com/huoyuan/I9613389.html
北京,广东河源东源,普货,2018-10-23,http://www.56135.com/huoyuan/I9613388.html
北京,山东临沂,普货,2018-10-23,http://www.56135.com/huoyuan/I9613387.html
北京,山东泰安新泰,普货,2018-10-23,http://www.56135.com/huoyuan/I9613386.html
北京,山东日照,普货,2018-10-23,http://www.56135.com/huoyuan/I9613384.html
北京大兴,山东菏泽郓城,None,2018-10-23,http://www.56135.com/huoyuan/I9613044.html
北京,四川成都,None,2018-10-23,http://www.56135.com/huoyuan/I9613035.html
北京,甘肃兰州,None,2018-10-23,http://www.56135.com/huoyuan/I9613034.html
北京通州,河北保定望都,None,2018-10-23,http://www.56135.com/huoyuan/I9612851.html
北京大兴,黑龙江双鸭山集贤,玉米,2018-10-23,http://www.56135.com/huoyuan/I9612826.html
北京大兴,黑龙江佳木斯桦川,水稻,2018-10-23,http://www.56135.com/huoyuan/I9612818.html
北京大兴,黑龙江佳木斯富锦,玉米,2018-10-23,http://www.56135.com/huoyuan/I9612598.html
北京,贵州贵阳,None,2018-10-23,http://www.56135.com/huoyuan/I9612583.html
北京大兴,黑龙江鸡西虎林,水稻,2018-10-23,http://www.56135.com/huoyuan/I9612472.html
北京,辽宁盘锦,绿通,2018-10-23,http://www.56135.com/huoyuan/I9612375.html
北京平谷,河北张家口,None,2018-10-23,http://www.56135.com/huoyuan/I9612319.html
北京平谷,河北石家庄辛集,None,2018-10-23,http://www.56135.com/huoyuan/I9612318.html
北京平谷,天津,None,2018-10-23,http://www.56135.com/huoyuan/I9612317.html
北京,辽宁沈阳,普货,2018-10-23,http://www.56135.com/huoyuan/I9612170.html
北京大兴,黑龙江佳木斯桦川,None,2018-10-23,http://www.56135.com/huoyuan/I9612130.html
北京,辽宁沈阳,None,2018-10-23,http://www.56135.com/huoyuan/I9611977.html
北京房山,湖北随州广水,普货,2018-10-23,http://www.56135.com/huoyuan/I9611947.html
北京,山东济宁,None,2018-10-23,http://www.56135.com/huoyuan/I9611942.html
北京,河北承德,None,2018-10-23,http://www.56135.com/huoyuan/I9611934.html
北京,山东泰安,None,2018-10-23,http://www.56135.com/huoyuan/I9611894.html
北京大兴,天津宁河,压块,2018-10-23,http://www.56135.com/huoyuan/I9611313.html
北京昌平,河北秦皇岛昌黎,重废,2018-10-23,http://www.56135.com/huoyuan/I9611312.html
北京,安徽合肥,None,2018-10-23,http://www.56135.com/huoyuan/I9610954.html
北京,四川成都,普货,2018-10-23,http://www.56135.com/huoyuan/I9610800.html
北京,陕西西安,普货,2018-10-23,http://www.56135.com/huoyuan/I9610799.html
北京,山西临汾,配件,2018-10-23,http://www.56135.com/huoyuan/I9610101.html
北京顺义,江苏泰州兴化,None,2018-10-23,http://www.56135.com/huoyuan/I9609805.html
北京顺义,江苏无锡宜兴,None,2018-10-23,http://www.56135.com/huoyuan/I9609803.html
北京大兴,山西临汾尧都,配件,2018-10-23,http://www.56135.com/huoyuan/I9609704.html
北京平谷,河北唐山迁安,压块,2018-10-23,http://www.56135.com/huoyuan/I9609697.html
北京,内蒙古鄂尔多斯杭锦旗,柴油,2018-10-23,http://www.56135.com/huoyuan/I9609507.html
北京通州,海南海口,普货,2018-10-23,http://www.56135.com/huoyuan/I9609326.html
北京通州,天津北辰,None,2018-10-23,http://www.56135.com/huoyuan/I9609244.html
北京密云,吉林四平梨树,食品,2018-10-23,http://www.56135.com/huoyuan/I9610180.html
北京大兴,河南信阳,铲车,2018-10-23,http://www.56135.com/huoyuan/I9608528.html
北京,河南郑州中牟,None,2018-10-23,http://www.56135.com/huoyuan/I9608525.html
北京昌平,湖南长沙望城,保健品,2018-10-23,http://www.56135.com/huoyuan/I9608522.html
北京昌平,河南商丘,None,2018-10-23,http://www.56135.com/huoyuan/I9608474.html
北京丰台,河南洛阳涧西,饮料,2018-10-23,http://www.56135.com/huoyuan/I9608468.html
北京昌平,河北唐山玉田,钢筋团,2018-10-23,http://www.56135.com/huoyuan/I9608144.html
北京,河北石家庄,普货,2018-10-23,http://www.56135.com/huoyuan/I9608120.html
北京大兴,山西临汾,配件,2018-10-23,http://www.56135.com/huoyuan/I9608119.html
北京,河北唐山丰润,普货,2018-10-23,http://www.56135.com/huoyuan/I9608117.html
北京,河北唐山古冶,普货,2018-10-23,http://www.56135.com/huoyuan/I9608116.html
北京,广西防城港,普货,2018-10-23,http://www.56135.com/huoyuan/I9608106.html
北京,广西北海,普货,2018-10-23,http://www.56135.com/huoyuan/I9608105.html
北京,广西南宁,普货,2018-10-23,http://www.56135.com/huoyuan/I9608104.html
北京,广西柳州,普货,2018-10-23,http://www.56135.com/huoyuan/I9608103.html
北京,广西桂林,普货,2018-10-23,http://www.56135.com/huoyuan/I9608102.html
北京,广西,普货,2018-10-23,http://www.56135.com/huoyuan/I9608101.html
北京顺义,河北唐山丰润,剪切料,2018-10-23,http://www.56135.com/huoyuan/I9608076.html
北京顺义,河北唐山玉田,剪切料,2018-10-23,http://www.56135.com/huoyuan/I9608075.html
北京,浙江杭州萧山,None,2018-10-23,http://www.56135.com/huoyuan/I9607770.html
北京,江苏连云港,煤,2018-10-23,http://www.56135.com/huoyuan/I9607742.html
北京,广西南宁,冻品,2018-10-23,http://www.56135.com/huoyuan/I9607310.html
北京,云南昆明,冻品,2018-10-23,http://www.56135.com/huoyuan/I9607309.html
北京,贵州贵阳,冻品,2018-10-23,http://www.56135.com/huoyuan/I9607308.html
北京,重庆,冻品,2018-10-23,http://www.56135.com/huoyuan/I9607307.html
北京,四川成都,冻品,2018-10-23,http://www.56135.com/huoyuan/I9607306.html
北京,四川成都,车,2018-10-23,http://www.56135.com/huoyuan/I9607242.html
北京,陕西咸阳,车,2018-10-23,http://www.56135.com/huoyuan/I9607241.html
北京,陕西榆林,车,2018-10-23,http://www.56135.com/huoyuan/I9607240.html
北京,重庆,车,2018-10-23,http://www.56135.com/huoyuan/I9607239.html
北京,陕西西安,车,2018-10-23,http://www.56135.com/huoyuan/I9607238.html
北京朝阳,北京通州,树苗,2018-10-23,http://www.56135.com/huoyuan/I9607082.html
北京,河南洛阳,水果,2018-10-22,http://www.56135.com/huoyuan/I9606579.html
北京昌平,河北唐山丰润,脚膜,2018-10-22,http://www.56135.com/huoyuan/I9606451.html
北京,北京延庆,普货,2018-10-22,http://www.56135.com/huoyuan/I9606397.html
北京顺义,河北廊坊,草坪,2018-10-23,http://www.56135.com/huoyuan/I9606084.html
北京密云,北京延庆,普货,2018-10-23,http://www.56135.com/huoyuan/I9606066.html
北京,辽宁沈阳,冻品,2018-10-23,http://www.56135.com/huoyuan/I9605827.html
北京丰台,云南昆明,冬季军用物资,2018-10-23,http://www.56135.com/huoyuan/I9605714.html
北京平谷,河北沧州黄骅,None,2018-10-24,http://www.56135.com/huoyuan/I9645314.html
北京平谷,天津宁河,None,2018-10-24,http://www.56135.com/huoyuan/I9645312.html
北京平谷,山东德州齐河,None,2018-10-24,http://www.56135.com/huoyuan/I9645311.html
北京平谷,河北沧州献县,None,2018-10-24,http://www.56135.com/huoyuan/I9645309.html
北京平谷,河北石家庄藁城,None,2018-10-24,http://www.56135.com/huoyuan/I9645308.html
北京平谷,江苏徐州沛县,None,2018-10-24,http://www.56135.com/huoyuan/I9645306.html
北京,河南安阳,普货,2018-10-24,http://www.56135.com/huoyuan/I9644521.html
北京,甘肃酒泉敦煌,50装载机,2018-10-24,http://www.56135.com/huoyuan/I9644316.html
北京大兴,河北唐山迁安,废铁,2018-10-24,http://www.56135.com/huoyuan/I9644151.html
北京,湖北襄阳,冻品,2018-10-24,http://www.56135.com/huoyuan/I9644052.html
北京,河南郑州,冻品,2018-10-24,http://www.56135.com/huoyuan/I9644051.html
北京,河南濮阳,冻品,2018-10-24,http://www.56135.com/huoyuan/I9644046.html
北京,广西桂林,普货,2018-10-24,http://www.56135.com/huoyuan/I9643898.html
北京,广西柳州,普货,2018-10-24,http://www.56135.com/huoyuan/I9643897.html
北京,广西南宁,普货,2018-10-24,http://www.56135.com/huoyuan/I9643896.html
北京,浙江杭州,None,2018-10-24,http://www.56135.com/huoyuan/I9643879.html
北京,陕西西安,None,2018-10-24,http://www.56135.com/huoyuan/I9643812.html
北京,广西桂林,普货,2018-10-24,http://www.56135.com/huoyuan/I9643811.html
北京,广西,普货,2018-10-24,http://www.56135.com/huoyuan/I9643810.html
北京大兴,河北唐山迁安,废铁,2018-10-24,http://www.56135.com/huoyuan/I9643658.html
北京大兴,河北唐山丰南,重废,2018-10-24,http://www.56135.com/huoyuan/I9643653.html
北京,山东青岛,普货,2018-10-24,http://www.56135.com/huoyuan/I9643344.html
北京大兴,湖北襄阳,螺纹,2018-10-24,http://www.56135.com/huoyuan/I9642419.html
北京,天津,None,2018-10-24,http://www.56135.com/huoyuan/I9642375.html
北京,辽宁大连,None,2018-10-24,http://www.56135.com/huoyuan/I9642372.html
北京,陕西西安,None,2018-10-24,http://www.56135.com/huoyuan/I9642371.html
北京大兴,北京大兴,剪切料,2018-10-24,http://www.56135.com/huoyuan/I9641386.html
北京,云南昆明,None,2018-10-24,http://www.56135.com/huoyuan/I9641346.html
北京,北京,None,2018-10-24,http://www.56135.com/huoyuan/I9641337.html
北京丰台,河北唐山玉田,剪切料,2018-10-24,http://www.56135.com/huoyuan/I9640938.html
北京昌平,河北唐山玉田,剪切料,2018-10-24,http://www.56135.com/huoyuan/I9640937.html
北京,河北唐山古冶,None,2018-10-24,http://www.56135.com/huoyuan/I9640768.html
北京延庆,河北沧州献县,木板,2018-10-24,http://www.56135.com/huoyuan/I9640557.html
北京,广东广州,普货,2018-10-24,http://www.56135.com/huoyuan/I9640523.html
北京,广东中山,普货,2018-10-24,http://www.56135.com/huoyuan/I9640497.html
北京,湖北武汉,普货,2018-10-24,http://www.56135.com/huoyuan/I9640496.html
北京,广东广州,普货,2018-10-24,http://www.56135.com/huoyuan/I9640495.html
北京怀柔,河北张家口,None,2018-10-24,http://www.56135.com/huoyuan/I9640137.html
北京通州,河北承德滦平,重货,2018-10-24,http://www.56135.com/huoyuan/I9640077.html
北京大兴,河北唐山玉田,剪切料,2018-10-24,http://www.56135.com/huoyuan/I9639707.html
北京,广东广州,普货,2018-10-24,http://www.56135.com/huoyuan/I9639650.html
北京,广东深圳,普货,2018-10-24,http://www.56135.com/huoyuan/I9639649.html
北京,广东东莞,普货,2018-10-24,http://www.56135.com/huoyuan/I9639648.html
北京,海南海口,普货,2018-10-24,http://www.56135.com/huoyuan/I9639647.html
北京,海南三亚,普货,2018-10-24,http://www.56135.com/huoyuan/I9639646.html
北京怀柔,河北沧州,None,2018-10-24,http://www.56135.com/huoyuan/I9639412.html
北京大兴,福建福州,绿通,2018-10-24,http://www.56135.com/huoyuan/I9639407.html
北京房山,天津,普货,2018-10-24,http://www.56135.com/huoyuan/I9639403.html
北京大兴,江苏镇江京口,白酒,2018-10-24,http://www.56135.com/huoyuan/I9639395.html
北京房山,河北唐山古冶,钢筋头,2018-10-24,http://www.56135.com/huoyuan/I9639363.html
北京大兴,河北唐山丰润,剪切料,2018-10-24,http://www.56135.com/huoyuan/I9639359.html
北京,黑龙江齐齐哈尔,普货,2018-10-24,http://www.56135.com/huoyuan/I9639239.html
北京,河北秦皇岛昌黎,None,2018-10-24,http://www.56135.com/huoyuan/I9638509.html
北京,河北唐山,白料,2018-10-24,http://www.56135.com/huoyuan/I9637933.html
北京,吉林长春,冻品,2018-10-24,http://www.56135.com/huoyuan/I9637249.html
北京顺义,湖北襄阳,冻品,2018-10-24,http://www.56135.com/huoyuan/I9637079.html
北京,黑龙江哈尔滨,普货,2018-10-24,http://www.56135.com/huoyuan/I9637036.html
北京,吉林长春,普货,2018-10-24,http://www.56135.com/huoyuan/I9637035.html
北京,广东广州,普货,2018-10-24,http://www.56135.com/huoyuan/I9636633.html
北京通州,广西南宁,普货,2018-10-24,http://www.56135.com/huoyuan/I9636613.html
北京大兴,安徽合肥肥西,玉米,2018-10-24,http://www.56135.com/huoyuan/I9636311.html
北京昌平,河北唐山丰润,废钢,2018-10-24,http://www.56135.com/huoyuan/I9636099.html
北京顺义,辽宁沈阳辽中,木头,2018-10-24,http://www.56135.com/huoyuan/I9636069.html
北京,河北保定定州,柴油料,2018-10-24,http://www.56135.com/huoyuan/I9635941.html
北京延庆,北京延庆,None,2018-10-24,http://www.56135.com/huoyuan/I9635882.html
北京,辽宁沈阳,普货,2018-10-24,http://www.56135.com/huoyuan/I9635807.html
北京昌平,北京通州,九棵树,2018-10-24,http://www.56135.com/huoyuan/I9634836.html
北京昌平,北京,红砖,2018-10-24,http://www.56135.com/huoyuan/I9634835.html
北京昌平,北京顺义,普货,2018-10-24,http://www.56135.com/huoyuan/I9634833.html
北京通州,内蒙古包头,普货,2018-10-24,http://www.56135.com/huoyuan/I9634811.html
北京通州,内蒙古呼和浩特,普货,2018-10-24,http://www.56135.com/huoyuan/I9634809.html
北京通州,河北张家口,普货,2018-10-24,http://www.56135.com/huoyuan/I9634472.html
北京大兴,黑龙江佳木斯桦川,None,2018-10-24,http://www.56135.com/huoyuan/I9634354.html
北京顺义,河北唐山迁安,废铁,2018-10-24,http://www.56135.com/huoyuan/I9634253.html
北京昌平,河北唐山迁安,天车,2018-10-24,http://www.56135.com/huoyuan/I9634251.html
北京房山,江苏连云港东海,废钢,2018-10-24,http://www.56135.com/huoyuan/I9634242.html
北京,云南昆明,普货,2018-10-24,http://www.56135.com/huoyuan/I9634227.html
北京大兴,山东,None,2018-10-24,http://www.56135.com/huoyuan/I9634095.html
北京,四川成都,None,2018-10-24,http://www.56135.com/huoyuan/I9634092.html
北京,新疆,None,2018-10-24,http://www.56135.com/huoyuan/I9634091.html
北京延庆,北京顺义,None,2018-10-24,http://www.56135.com/huoyuan/I9634051.html
北京房山,河北张家口,树,2018-10-24,http://www.56135.com/huoyuan/I9633993.html
北京顺义,北京大兴,None,2018-10-24,http://www.56135.com/huoyuan/I9633826.html
北京,甘肃兰州,普货,2018-10-24,http://www.56135.com/huoyuan/I9633679.html
北京顺义,河北唐山迁安,废铁,2018-10-24,http://www.56135.com/huoyuan/I9633339.html
北京房山,江苏连云港东海,废钢,2018-10-24,http://www.56135.com/huoyuan/I9633328.html
北京昌平,河北唐山迁安,燕钢的模板,2018-10-24,http://www.56135.com/huoyuan/I9633314.html
北京顺义,山东东营,冻品,2018-10-24,http://www.56135.com/huoyuan/I9633285.html
北京顺义,湖北武汉,冻品,2018-10-24,http://www.56135.com/huoyuan/I9633233.html
北京,辽宁辽阳,水果,2018-10-24,http://www.56135.com/huoyuan/I9632865.html
北京大兴,黑龙江大庆红岗,水稻,2018-10-24,http://www.56135.com/huoyuan/I9632600.html
北京大兴,黑龙江佳木斯,水稻,2018-10-24,http://www.56135.com/huoyuan/I9632578.html
北京大兴,宁夏银川,None,2018-10-24,http://www.56135.com/huoyuan/I9632506.html
北京,贵州贵阳,普货,2018-10-24,http://www.56135.com/huoyuan/I9632398.html
北京,河北承德,None,2018-10-24,http://www.56135.com/huoyuan/I9632121.html
北京,黑龙江哈尔滨,None,2018-10-24,http://www.56135.com/huoyuan/I9632069.html
北京,四川成都,None,2018-10-24,http://www.56135.com/huoyuan/I9632054.html
北京,山东青岛,None,2018-10-24,http://www.56135.com/huoyuan/I9632031.html
北京,内蒙古锡林郭勒盟,None,2018-10-24,http://www.56135.com/huoyuan/I9631959.html
北京,湖北武汉,普货,2018-10-24,http://www.56135.com/huoyuan/I9631702.html
北京,广东广州,普货,2018-10-24,http://www.56135.com/huoyuan/I9631701.html
北京大兴,黑龙江双鸭山集贤,玉米,2018-10-24,http://www.56135.com/huoyuan/I9631606.html
北京大兴,黑龙江佳木斯桦川,水稻,2018-10-24,http://www.56135.com/huoyuan/I9631578.html
北京西城,海南儋州大成,普货,2018-10-24,http://www.56135.com/huoyuan/I9631293.html
北京昌平,河北唐山玉田,废铁,2018-10-24,http://www.56135.com/huoyuan/I9631192.html
北京昌平,河北唐山丰南,剪切料,2018-10-24,http://www.56135.com/huoyuan/I9631190.html
北京顺义,浙江嘉兴,普货,2018-10-24,http://www.56135.com/huoyuan/I9631124.html
北京大兴,黑龙江佳木斯,玉米,2018-10-24,http://www.56135.com/huoyuan/I9630886.html
北京大兴,黑龙江佳木斯桦川,水稻,2018-10-24,http://www.56135.com/huoyuan/I9630885.html
北京,天津,普货,2018-10-24,http://www.56135.com/huoyuan/I9630470.html
北京,河北承德,普货,2018-10-24,http://www.56135.com/huoyuan/I9630469.html
北京,山东济南,普货,2018-10-24,http://www.56135.com/huoyuan/I9630468.html
北京,山西太原,普货,2018-10-24,http://www.56135.com/huoyuan/I9630467.html
北京,陕西西安,普货,2018-10-24,http://www.56135.com/huoyuan/I9630466.html
北京,广东广州,普货,2018-10-24,http://www.56135.com/huoyuan/I9630465.html
北京延庆,河北唐山玉田,剪切料,2018-10-23,http://www.56135.com/huoyuan/I9630456.html
北京,四川成都,普货,2018-10-24,http://www.56135.com/huoyuan/I9630416.html
北京,山西晋中,普货,2018-10-24,http://www.56135.com/huoyuan/I9630216.html
北京,山东泰安,普货,2018-10-24,http://www.56135.com/huoyuan/I9630215.html
北京,北京延庆,普货,2018-10-24,http://www.56135.com/huoyuan/I9630214.html
北京,江苏连云港,煤,2018-10-24,http://www.56135.com/huoyuan/I9629986.html
北京密云,河北唐山丰南,剪切料,2018-10-24,http://www.56135.com/huoyuan/I9629629.html
北京密云,河北唐山玉田,剪切料,2018-10-24,http://www.56135.com/huoyuan/I9629628.html
北京通州,河北唐山玉田,剪切料,2018-10-24,http://www.56135.com/huoyuan/I9629627.html
北京,广西防城港,普货,2018-10-24,http://www.56135.com/huoyuan/I9629574.html
北京,广西北海,普货,2018-10-24,http://www.56135.com/huoyuan/I9629572.html
北京,广西南宁,普货,2018-10-24,http://www.56135.com/huoyuan/I9629570.html
北京,广西柳州,普货,2018-10-24,http://www.56135.com/huoyuan/I9629568.html
北京,四川成都,None,2018-10-24,http://www.56135.com/huoyuan/I9629537.html
北京,陕西咸阳,None,2018-10-24,http://www.56135.com/huoyuan/I9629535.html
北京,陕西榆林,None,2018-10-24,http://www.56135.com/huoyuan/I9629534.html
北京,重庆,None,2018-10-24,http://www.56135.com/huoyuan/I9629533.html
北京,陕西西安,None,2018-10-24,http://www.56135.com/huoyuan/I9629532.html
北京,湖北武汉,普货,2018-10-24,http://www.56135.com/huoyuan/I9629389.html
北京,广东广州,None,2018-10-24,http://www.56135.com/huoyuan/I9628990.html
