始发地,目的地,货物类型,日期,网址
河北唐山丰润,北京顺义,None,2018/3/22,http://www.56135.com/huoyuan/I6306857.html
河南济源,北京,None,2018/3/22,http://www.56135.com/huoyuan/I6306834.html
浙江温州,北京,None,2018/3/22,http://www.56135.com/huoyuan/I6306830.html
上海,北京,None,2018/3/22,http://www.56135.com/huoyuan/I6306828.html
广东广州,北京,None,2018/3/22,http://www.56135.com/huoyuan/I6306803.html
河北唐山丰润,北京大兴,None,2018/3/22,http://www.56135.com/huoyuan/I6306770.html
内蒙古乌兰察布丰镇,北京,None,2018/3/22,http://www.56135.com/huoyuan/I6306647.html
河北唐山迁安,北京大兴,None,2018/3/22,http://www.56135.com/huoyuan/I6306621.html
湖北黄冈罗田,北京大兴,None,2018/3/22,http://www.56135.com/huoyuan/I6306555.html
辽宁盘锦,北京,汽油料,2018/3/22,http://www.56135.com/huoyuan/I6306524.html
内蒙古包头,北京,碳五,2018/3/22,http://www.56135.com/huoyuan/I6306523.html
湖南常德石门,北京怀柔,打包砖,2018/3/22,http://www.56135.com/huoyuan/I6306520.html
湖南常德石门,北京石景山,打包砖,2018/3/22,http://www.56135.com/huoyuan/I6306518.html
湖南常德石门,北京平谷,打包砖,2018/3/22,http://www.56135.com/huoyuan/I6306517.html
湖南常德石门,北京通州,打包砖,2018/3/22,http://www.56135.com/huoyuan/I6306516.html
湖南常德石门,北京房山,打包砖,2018/3/22,http://www.56135.com/huoyuan/I6306515.html
湖南常德石门,北京大兴,打包砖,2018/3/22,http://www.56135.com/huoyuan/I6306514.html
湖南常德石门,北京昌平,打包砖,2018/3/22,http://www.56135.com/huoyuan/I6306513.html
广东广州,北京,普货,2018/3/22,http://www.56135.com/huoyuan/I6306498.html
广东深圳,北京,普货,2018/3/22,http://www.56135.com/huoyuan/I6306497.html
广东珠海,北京,冻品,2018/3/22,http://www.56135.com/huoyuan/I6306086.html
黑龙江牡丹江东宁,北京,货,2018/3/22,http://www.56135.com/huoyuan/I6306003.html
广东汕头,北京,绿通,2018/3/22,http://www.56135.com/huoyuan/I6305975.html
河北唐山迁安,北京房山,小石子,2018/3/22,http://www.56135.com/huoyuan/I6305969.html
河北唐山迁安,北京大兴,石子,2018/3/22,http://www.56135.com/huoyuan/I6305968.html
河北唐山迁安,北京,货,2018/3/22,http://www.56135.com/huoyuan/I6305967.html
河北唐山迁安,北京通州,石子,2018/3/22,http://www.56135.com/huoyuan/I6305959.html
河北唐山迁安,北京昌平,沙子,2018/3/22,http://www.56135.com/huoyuan/I6305958.html
辽宁沈阳,北京,冻品,2018/3/22,http://www.56135.com/huoyuan/I6305946.html
上海,北京,水果,2018/3/22,http://www.56135.com/huoyuan/I6305848.html
海南海口,北京,冻品,2018/3/22,http://www.56135.com/huoyuan/I6305736.html
广西南宁,北京,货,2018/3/22,http://www.56135.com/huoyuan/I6305699.html
四川成都,北京,水果,2018/3/22,http://www.56135.com/huoyuan/I6305619.html
山东潍坊,北京大兴,货,2018/3/22,http://www.56135.com/huoyuan/I6305507.html
广东湛江,北京,虾,2018/3/22,http://www.56135.com/huoyuan/I6305434.html
浙江杭州,北京,普货,2018/3/22,http://www.56135.com/huoyuan/I6305350.html
山东滨州惠民,北京大兴,树苗,2018/3/22,http://www.56135.com/huoyuan/I6305346.html
山东滨州惠民,北京顺义,树苗,2018/3/22,http://www.56135.com/huoyuan/I6305344.html
山东滨州沾化,北京大兴,树苗,2018/3/22,http://www.56135.com/huoyuan/I6305340.html
湖北黄冈罗田,北京,石材,2018/3/22,http://www.56135.com/huoyuan/I6305253.html
内蒙古鄂尔多斯杭锦旗,北京,方氢,2018/3/22,http://www.56135.com/huoyuan/I6305245.html
河北唐山丰润,北京,方管,2018/3/22,http://www.56135.com/huoyuan/I6305177.html
海南海口,北京,普货,2018/3/22,http://www.56135.com/huoyuan/I6305143.html
湖南常德,北京,冻品,2018/3/22,http://www.56135.com/huoyuan/I6305095.html
海南陵水,北京,绿通,2018/3/22,http://www.56135.com/huoyuan/I6305063.html
广东深圳,北京,货,2018/3/22,http://www.56135.com/huoyuan/I6304927.html
广东广州,北京,货,2018/3/22,http://www.56135.com/huoyuan/I6304926.html
河北唐山迁安,北京,废钢,2018/3/22,http://www.56135.com/huoyuan/I6304715.html
上海,北京,货,2018/3/22,http://www.56135.com/huoyuan/I6304704.html
浙江温州,北京,冻品,2018/3/22,http://www.56135.com/huoyuan/I6304492.html
福建南平建瓯,北京,绿通,2018/3/22,http://www.56135.com/huoyuan/I6304406.html
福建福州,北京,绿通,2018/3/22,http://www.56135.com/huoyuan/I6304404.html
浙江温州,北京,货,2018/3/22,http://www.56135.com/huoyuan/I6304377.html
新疆石河子,北京延庆,棉粕,2018/3/22,http://www.56135.com/huoyuan/I6304148.html
河南郑州,北京,货,2018/3/22,http://www.56135.com/huoyuan/I6304068.html
江西抚州南丰,北京,桔子,2018/3/22,http://www.56135.com/huoyuan/I6303782.html
山西大同阳高,北京平谷,玉米,2018/3/22,http://www.56135.com/huoyuan/I6303573.html
内蒙古呼和浩特,北京,烷基化,2018/3/22,http://www.56135.com/huoyuan/I6303431.html
辽宁盘锦大洼,北京房山,汽油,2018/3/22,http://www.56135.com/huoyuan/I6303427.html
山东德州庆云,北京密云,货,2018/3/22,http://www.56135.com/huoyuan/I6303361.html
新疆塔城乌苏,北京通州,棉壳,2018/3/22,http://www.56135.com/huoyuan/I6303352.html
新疆塔城乌苏,北京密云,棉壳,2018/3/22,http://www.56135.com/huoyuan/I6303348.html
内蒙古赤峰,北京顺义,打包砖,2018/3/22,http://www.56135.com/huoyuan/I6303253.html
内蒙古赤峰元宝山,北京密云,砖,2018/3/22,http://www.56135.com/huoyuan/I6303251.html
海南文昌锦山,北京顺义,砖,2018/3/22,http://www.56135.com/huoyuan/I6303250.html
海南文昌锦山,北京通州,砖,2018/3/22,http://www.56135.com/huoyuan/I6303249.html
贵州黔东南岑巩,北京平谷,砖,2018/3/22,http://www.56135.com/huoyuan/I6303248.html
湖北武汉东西湖,北京房山,百货,2018/3/22,http://www.56135.com/huoyuan/I6302518.html
广东湛江徐闻,北京,玉米,2018/3/22,http://www.56135.com/huoyuan/I6302199.html
广东中山,北京,货,2018/3/22,http://www.56135.com/huoyuan/I6301980.html
广西南宁,北京通州,普货,2018/3/22,http://www.56135.com/huoyuan/I6301913.html
吉林,北京,M,2018/3/21,http://www.56135.com/huoyuan/I6301788.html
广东深圳,北京,零坦,2018/3/21,http://www.56135.com/huoyuan/I6301770.html
上海,北京,板,2018/3/22,http://www.56135.com/huoyuan/I6301543.html
浙江宁波,北京,冻品,2018/3/22,http://www.56135.com/huoyuan/I6301515.html
上海,北京,冻品,2018/3/22,http://www.56135.com/huoyuan/I6301514.html
浙江嘉兴,北京,冻品,2018/3/22,http://www.56135.com/huoyuan/I6301512.html
广西北海海城,北京顺义,重货,2018/3/22,http://www.56135.com/huoyuan/I6301505.html
广西北海海城,北京通州,重货,2018/3/22,http://www.56135.com/huoyuan/I6301499.html
福建漳州,北京,蔬菜,2018/3/22,http://www.56135.com/huoyuan/I6301482.html
辽宁盘锦,北京,货,2018/3/22,http://www.56135.com/huoyuan/I6301413.html
广西北海海城,北京,None,2018/3/22,http://www.56135.com/huoyuan/I6301401.html
福建漳州,北京,绿通,2018/3/22,http://www.56135.com/huoyuan/I6301376.html
黑龙江佳木斯,北京,猪,2018/3/22,http://www.56135.com/huoyuan/I6301319.html
上海,北京,货,2018/3/22,http://www.56135.com/huoyuan/I6301307.html
山东济南,北京,货,2018/3/22,http://www.56135.com/huoyuan/I6301303.html
黑龙江牡丹江,北京,猪,2018/3/22,http://www.56135.com/huoyuan/I6301250.html
黑龙江绥化肇东,北京,猪,2018/3/22,http://www.56135.com/huoyuan/I6301249.html
黑龙江绥化,北京,猪,2018/3/22,http://www.56135.com/huoyuan/I6301245.html
吉林,北京顺义,猪,2018/3/22,http://www.56135.com/huoyuan/I6301208.html
河北唐山,北京,二甲,2018/3/22,http://www.56135.com/huoyuan/I6301157.html
广西南宁,北京通州,普货,2018/3/21,http://www.56135.com/huoyuan/I6301110.html
四川遂宁大英,北京,货,2018/3/21,http://www.56135.com/huoyuan/I6301071.html
四川成都,北京,冻品,2018/3/21,http://www.56135.com/huoyuan/I6301040.html
海南海口,北京,豆角,2018/3/21,http://www.56135.com/huoyuan/I6301036.html
云南保山,北京,豆角,2018/3/22,http://www.56135.com/huoyuan/I6300985.html
云南临沧耿马,北京,豆角,2018/3/22,http://www.56135.com/huoyuan/I6300976.html
福建福州,北京,冻品,2018/3/22,http://www.56135.com/huoyuan/I6300970.html
山东济南,北京,普货,2018/3/21,http://www.56135.com/huoyuan/I6300769.html
广西南宁,北京通州,普货,2018/3/21,http://www.56135.com/huoyuan/I6300710.html
广西崇左凭祥,北京,龙眼,2018/3/21,http://www.56135.com/huoyuan/I6300706.html
广东湛江遂溪,北京,土豆,2018/3/21,http://www.56135.com/huoyuan/I6300659.html
广西桂林阳朔,北京,货,2018/3/21,http://www.56135.com/huoyuan/I6300382.html
辽宁盘锦,北京,汽油料,2018/3/21,http://www.56135.com/huoyuan/I6300362.html
河北唐山迁安,北京昌平,沙子,2018/3/21,http://www.56135.com/huoyuan/I6300350.html
河北唐山迁安,北京通州,石子,2018/3/21,http://www.56135.com/huoyuan/I6300349.html
内蒙古包头,北京,碳五,2018/3/21,http://www.56135.com/huoyuan/I6300346.html
辽宁盘锦,北京,汽油料,2018/3/21,http://www.56135.com/huoyuan/I6300345.html
广西南宁,北京通州,普货,2018/3/21,http://www.56135.com/huoyuan/I6300245.html
河南濮阳范县,北京,None,2018/3/21,http://www.56135.com/huoyuan/I6300133.html
福建三明清流,北京顺义,None,2018/3/21,http://www.56135.com/huoyuan/I6300129.html
上海,北京,None,2018/3/21,http://www.56135.com/huoyuan/I6300034.html
四川成都,北京,水果,2018/3/21,http://www.56135.com/huoyuan/I6300014.html
上海,北京,橙子,2018/3/21,http://www.56135.com/huoyuan/I6299944.html
广东湛江徐闻,北京,冻品,2018/3/21,http://www.56135.com/huoyuan/I6299909.html
辽宁盘锦,北京,烷基化,2018/3/21,http://www.56135.com/huoyuan/I6299801.html
河北石家庄,北京,货,2018/3/21,http://www.56135.com/huoyuan/I6299785.html
河北唐山迁安,北京房山,盘条,2018/3/21,http://www.56135.com/huoyuan/I6299688.html
河北石家庄,北京,货,2018/3/21,http://www.56135.com/huoyuan/I6299565.html
广东湛江徐闻,北京,玉米,2018/3/21,http://www.56135.com/huoyuan/I6299520.html
四川成都,北京,水果,2018/3/21,http://www.56135.com/huoyuan/I6299517.html
河北唐山,北京,甲醇,2018/3/21,http://www.56135.com/huoyuan/I6299438.html
吉林,北京,货,2018/3/21,http://www.56135.com/huoyuan/I6299426.html
广东深圳,北京,货,2018/3/21,http://www.56135.com/huoyuan/I6299411.html
山东济宁,北京,None,2018/3/21,http://www.56135.com/huoyuan/I6299347.html
内蒙古鄂尔多斯杭锦旗,北京房山,油库,2018/3/21,http://www.56135.com/huoyuan/I6299251.html
辽宁盘锦,北京,芳烃,2018/3/21,http://www.56135.com/huoyuan/I6299245.html
山东东营广饶,北京,柴油,2018/3/21,http://www.56135.com/huoyuan/I6299228.html
山东东营,北京昌平,柴油,2018/3/21,http://www.56135.com/huoyuan/I6299144.html
福建福州,北京,绿通,2018/3/21,http://www.56135.com/huoyuan/I6299139.html
河南南阳,北京通州,石材,2018/3/21,http://www.56135.com/huoyuan/I6299052.html
山东菏泽郓城,北京房山,建筑模板,2018/3/21,http://www.56135.com/huoyuan/I6298920.html
山东东营垦利,北京密云,柴油,2018/3/21,http://www.56135.com/huoyuan/I6298915.html
湖北武汉,北京,货,2018/3/21,http://www.56135.com/huoyuan/I6298830.html
山东东营广饶,北京,柴油,2018/3/21,http://www.56135.com/huoyuan/I6298614.html
河南郑州,北京,货,2018/3/25,http://www.56135.com/huoyuan/I6327616.html
黑龙江哈尔滨,北京昌平,配件,2018/3/25,http://www.56135.com/huoyuan/I6327604.html
河北唐山迁安,北京大兴,钢材,2018/3/25,http://www.56135.com/huoyuan/I6327575.html
湖南常德石门,北京石景山,货,2018/3/25,http://www.56135.com/huoyuan/I6327541.html
河北唐山丰润,北京密云,铁板,2018/3/25,http://www.56135.com/huoyuan/I6327512.html
山西吕梁文水,北京,货,2018/3/25,http://www.56135.com/huoyuan/I6327419.html
山东德州齐河,北京大兴,树苗,2018/3/25,http://www.56135.com/huoyuan/I6327760.html
福建福州,北京,货,2018/3/27,http://www.56135.com/huoyuan/I6343274.html
山东临沂河东,北京,冻品,2018/3/27,http://www.56135.com/huoyuan/I6343269.html
四川成都,北京,菜,2018/3/27,http://www.56135.com/huoyuan/I6343080.html
广西防城港东兴,北京,虾,2018/3/27,http://www.56135.com/huoyuan/I6343032.html
福建福州,北京,冻品,2018/3/26,http://www.56135.com/huoyuan/I6342874.html
湖北武汉黄陂,北京通州,None,2018/3/26,http://www.56135.com/huoyuan/I6342860.html
湖北孝感云梦,北京房山,盐,2018/3/26,http://www.56135.com/huoyuan/I6342857.html
黑龙江佳木斯,北京,猪,2018/3/27,http://www.56135.com/huoyuan/I6342749.html
黑龙江大庆,北京,化工,2018/3/27,http://www.56135.com/huoyuan/I6342738.html
广东佛山,北京,普货,2018/3/27,http://www.56135.com/huoyuan/I6342714.html
山东济宁,北京,普货,2018/3/27,http://www.56135.com/huoyuan/I6342695.html
辽宁盘锦,北京,烷基化,2018/3/26,http://www.56135.com/huoyuan/I6342319.html
浙江温州,北京,快递,2018/3/26,http://www.56135.com/huoyuan/I6342194.html
上海,北京,普货,2018/3/26,http://www.56135.com/huoyuan/I6342158.html
广东中山,北京,邮包,2018/3/26,http://www.56135.com/huoyuan/I6342152.html
内蒙古赤峰,北京顺义,货,2018/3/27,http://www.56135.com/huoyuan/I6341929.html
贵州黔东南岑巩,北京平谷,货,2018/3/27,http://www.56135.com/huoyuan/I6341924.html
海南文昌锦山,北京通州,货,2018/3/27,http://www.56135.com/huoyuan/I6341923.html
海南文昌锦山,北京顺义,货,2018/3/27,http://www.56135.com/huoyuan/I6341922.html
内蒙古赤峰元宝山,北京顺义,货,2018/3/27,http://www.56135.com/huoyuan/I6341921.html
内蒙古赤峰元宝山,北京密云,货,2018/3/27,http://www.56135.com/huoyuan/I6341920.html
内蒙古赤峰宁城,北京顺义,货,2018/3/27,http://www.56135.com/huoyuan/I6341919.html
内蒙古赤峰喀喇沁旗,北京平谷,货,2018/3/27,http://www.56135.com/huoyuan/I6341917.html
辽宁朝阳建平,北京顺义,货,2018/3/27,http://www.56135.com/huoyuan/I6341916.html
广东东莞桥头,北京顺义,货,2018/3/27,http://www.56135.com/huoyuan/I6341914.html
山西临汾,北京大兴,普货,2018/3/27,http://www.56135.com/huoyuan/I6341838.html
山东东营,北京,汽油,2018/3/27,http://www.56135.com/huoyuan/I6341598.html
黑龙江大庆,北京,黑货,2018/3/26,http://www.56135.com/huoyuan/I6341569.html
四川凉山德昌,北京,草莓,2018/3/27,http://www.56135.com/huoyuan/I6341022.html
广东湛江徐闻,北京,玉米,2018/3/27,http://www.56135.com/huoyuan/I6341015.html
湖北襄阳南漳,北京顺义,钙粉,2018/3/27,http://www.56135.com/huoyuan/I6340940.html
湖北襄阳枣阳,北京通州,盐1,2018/3/27,http://www.56135.com/huoyuan/I6340937.html
河南南阳,北京,花生米,2018/3/27,http://www.56135.com/huoyuan/I6340934.html
湖北黄石,北京,配件,2018/3/27,http://www.56135.com/huoyuan/I6340933.html
湖北荆州,北京,饲料,2018/3/27,http://www.56135.com/huoyuan/I6340931.html
河南南阳,北京昌平,树苗,2018/3/27,http://www.56135.com/huoyuan/I6340926.html
湖北荆州,北京通州,饲料,2018/3/27,http://www.56135.com/huoyuan/I6340900.html
内蒙古鄂尔多斯杭锦旗,北京,石脑油,2018/3/27,http://www.56135.com/huoyuan/I6340840.html
宁夏银川,北京房山,石脑油,2018/3/27,http://www.56135.com/huoyuan/I6340826.html
福建福州福清,北京,普货,2018/3/27,http://www.56135.com/huoyuan/I6340461.html
新疆塔城乌苏,北京密云,棉壳,2018/3/27,http://www.56135.com/huoyuan/I6340430.html
黑龙江牡丹江东宁,北京,货,2018/3/26,http://www.56135.com/huoyuan/I6340205.html
黑龙江哈尔滨,北京,None,2018/3/26,http://www.56135.com/huoyuan/I6340163.html
广东东莞桥头,北京顺义,None,2018/3/26,http://www.56135.com/huoyuan/I6340153.html
辽宁朝阳建平,北京顺义,None,2018/3/26,http://www.56135.com/huoyuan/I6340151.html
内蒙古赤峰喀喇沁旗,北京平谷,None,2018/3/26,http://www.56135.com/huoyuan/I6340150.html
内蒙古赤峰宁城,北京平谷,None,2018/3/26,http://www.56135.com/huoyuan/I6340149.html
内蒙古赤峰宁城,北京顺义,None,2018/3/26,http://www.56135.com/huoyuan/I6340147.html
内蒙古赤峰元宝山,北京密云,None,2018/3/26,http://www.56135.com/huoyuan/I6340146.html
内蒙古赤峰元宝山,北京顺义,None,2018/3/26,http://www.56135.com/huoyuan/I6340145.html
海南文昌锦山,北京顺义,None,2018/3/26,http://www.56135.com/huoyuan/I6340144.html
海南文昌锦山,北京通州,None,2018/3/26,http://www.56135.com/huoyuan/I6340143.html
贵州黔东南岑巩,北京平谷,None,2018/3/26,http://www.56135.com/huoyuan/I6340142.html
内蒙古赤峰,北京顺义,None,2018/3/26,http://www.56135.com/huoyuan/I6340137.html
四川眉山,北京,None,2018/3/26,http://www.56135.com/huoyuan/I6340132.html
内蒙古锡林郭勒盟,北京顺义,None,2018/3/26,http://www.56135.com/huoyuan/I6340092.html
广西崇左凭祥,北京,None,2018/3/26,http://www.56135.com/huoyuan/I6340090.html
湖北宜昌远安,北京,None,2018/3/26,http://www.56135.com/huoyuan/I6340087.html
河北张家口怀安,北京昌平,None,2018/3/26,http://www.56135.com/huoyuan/I6340021.html
河北唐山滦县,北京大兴,None,2018/3/26,http://www.56135.com/huoyuan/I6340010.html
河北唐山丰润,北京海淀,None,2018/3/26,http://www.56135.com/huoyuan/I6339978.html
河北唐山丰润,北京通州,None,2018/3/26,http://www.56135.com/huoyuan/I6339977.html
河北唐山滦县,北京密云,None,2018/3/26,http://www.56135.com/huoyuan/I6339973.html
陕西榆林府谷,北京朝阳,None,2018/3/26,http://www.56135.com/huoyuan/I6339954.html
河北唐山滦县,北京海淀,None,2018/3/26,http://www.56135.com/huoyuan/I6339944.html
河北唐山丰润,北京密云,None,2018/3/26,http://www.56135.com/huoyuan/I6339943.html
河北唐山丰润,北京顺义,None,2018/3/26,http://www.56135.com/huoyuan/I6339942.html
河北唐山丰润,北京昌平,None,2018/3/26,http://www.56135.com/huoyuan/I6339941.html
河北唐山迁安,北京房山,None,2018/3/26,http://www.56135.com/huoyuan/I6339939.html
