,idx,快递,名称,地址,name_lat,name_lng,lat,lng,是否有地址,wgs_lon,wgs_lat,x,y
2207,4943,安能物流,顺义后沙峪安能物流,顺义后沙峪安能物流,40.1117674215963,116.551448672648,40.1117674215963,116.551448672648,否,116.53908446887355,40.10456089063819,12973.071538783433,4881.148436503136
2208,4944,安能物流,顺义北石槽安能物流,北京顺义区北石槽镇,40.2488841561877,116.501186772584,40.2542110785902,116.537796315338,是,116.5254501776557,40.246757471425084,12971.553776427947,4901.865461567742
2209,4946,安能物流,西单安能物流,北京顺义区后沙峪镇铁匠营东斯派特物流区,39.9804973226638,116.545940171634,40.1078816569872,116.569765211827,是,116.5573353815149,40.10102507177078,12975.1032210849,4880.633845443778
2210,5036,安能物流,北京通州西集开发区安能物流,北京通州区通香路西集开发区路口号,39.826028848595,116.904982285764,39.8098148838513,116.740079180676,是,116.72756296289676,39.80254024385792,12994.05286876066,4837.2893180163155
2211,517,安能物流,北京丰台万泉寺安能物流,北京丰台区万泉寺镇12号,39.8268593488799,116.408778983078,39.8665376346723,116.347946104943,是,116.33515199307983,39.85954564132329,12950.369879425029,4845.552776818059
2212,63,安能物流,北京天通苑安能物流,北京昌平区天通苑卸甲号,39.9804973226638,116.545940171634,40.1043505173341,116.41837198762,是,116.40568939617205,40.09664993519892,12958.22206721804,4879.997139954772
2213,4947,安能物流,北京月坛安能物流,北京顺义区后沙峪镇铁匠营东斯派特物流区9,39.9804973226638,116.545940171634,40.1078816569872,116.569765211827,是,116.5573353815149,40.10102507177078,12975.1032210849,4880.633845443778
2214,4948,安能物流,北京安定门安能物流,北京顺义区后沙峪镇铁匠营东斯派特物流区9,39.9804973226638,116.545940171634,40.1078816569872,116.569765211827,是,116.5573353815149,40.10102507177078,12975.1032210849,4880.633845443778
2215,5032,安能物流,亦庄光联安能物流,北京通州区台湖经海六路号,39.9804973226638,116.545940171634,39.7997160323556,116.571842454387,是,116.55947447244206,39.79291706592118,12975.341343597638,4835.895025599985
2216,462,安能物流,丽泽桥安能物流,北京丰台丽泽路丽泽桥号,39.9804973226638,116.545940171634,39.8737215907429,116.336923324115,是,116.3241655240273,39.86670731749543,12949.146871284653,4846.591413082093
2217,4949,安能物流,天驿安能物流,北京顺义区后沙峪镇铁匠营东斯派特物流区9,39.9804973226638,116.545940171634,40.1078816569872,116.569765211827,是,116.5573353815149,40.10102507177078,12975.1032210849,4880.633845443778
2218,4950,安能物流,北京东单安能物流,北京顺义区后沙峪镇铁匠营东斯派特物流区9号,39.9804973226638,116.545940171634,40.1078816569872,116.569765211827,是,116.5573353815149,40.10102507177078,12975.1032210849,4880.633845443778
2219,4951,安能物流,北京东四安能物流,北京顺义区后沙峪镇铁匠营东斯派特物流区9号,39.9804973226638,116.545940171634,40.1078816569872,116.569765211827,是,116.5573353815149,40.10102507177078,12975.1032210849,4880.633845443778
2220,4952,安能物流,和平里安能物流,北京顺义区后沙峪镇铁匠营东斯派特物流区9号,39.9804973226638,116.545940171634,40.1078816569872,116.569765211827,是,116.5573353815149,40.10102507177078,12975.1032210849,4880.633845443778
2221,692,安能物流,北京平谷东高村安能物流,北京平谷东高村号,40.1132004365416,117.123128322926,40.1132004365416,117.123128322926,是,117.11016967938107,40.10542524871667,13036.644453607854,4881.2742363079915
2222,4956,安能物流,顺义李遂安能物流,北京顺义区李遂镇顺平南线李遂段88号号,40.0433925371267,116.783831414855,40.1069288759626,116.767020419541,是,116.75451337480777,40.099338274773146,12997.052974890847,4880.3883641642915
2223,4959,安能物流,顺义翼之城安能物流,北京顺义区龙塘路13号镇,40.0494710907405,116.648604388554,40.0761770803336,116.833479996832,是,116.82085188230398,40.06936315134682,13004.437743764282,4876.02706847657
2224,4960,安能物流,顺义保税区安能物流,北京顺义区马坡南陈路号,40.1549514704413,116.728229045281,40.1759114211397,116.65496805216,是,116.64269980391404,40.16849751268729,12984.605945116911,4890.458174362339
2225,5029,安能物流,亦庄一部安能物流,北京通州区马驹桥镇西店建材城17号,39.9804973226638,116.545940171634,39.7616685479972,116.560528385421,是,116.54817323874055,39.75466565029671,12974.083296016825,4830.35474470313
2226,4980,安能物流,顺义北郎中安能物流,北京顺义区赵全营后街9号,40.1380526037658,116.706117682881,40.2158745264386,116.509878776699,是,116.49741600989942,40.208413369812654,12968.433027148942,4896.274722979522
2227,143,安能物流,北京亦庄西区安能物流,北京朝阳区大鲁店北路，小鲁店村11号,39.8105548128688,116.536898163438,39.8512014545258,116.557642075919,是,116.54530025760245,39.84413784397926,12973.763477219518,4843.318597896249
2228,521,安能物流,北京大兴十部安能物流,北京丰台区小红门路30号,39.785186262491,116.353891257893,39.8164819255332,116.462587902635,是,116.44984119407165,39.809494265276726,12963.137022877145,4838.297000526982
2229,463,安能物流,达官营安能物流,北京丰台莲花池北京西站南路,39.9804973226638,116.545940171634,39.8955527091965,116.327744819295,是,116.31505251277054,39.8884456668519,12948.132415512098,4849.744724447644
2230,4999,安能物流,北京通州潞城安能物流,北京通州潞城,39.9339194651168,116.677809458599,39.8098148838513,116.740079180676,是,116.72756296289676,39.80254024385792,12994.05286876066,4837.2893180163155
2231,5000,安能物流,通州城区安能物流,北京通州潞苑南大街90号627号,39.9339194651168,116.677809458599,39.9340081168711,116.678102203789,是,116.66568170284185,39.92691241191703,12987.164278402663,4855.3270669297735
2232,5002,安能物流,北京朝阳东小井安能物流,北京通州马各庄118号,39.9804973226638,116.545940171634,39.9526078878999,116.602272541859,是,116.58991381567793,39.945808827420855,12978.729835786266,4858.070487381865
2233,5004,安能物流,北京通州金桥安能物流,北京通州马驹桥1号桥北神龙金桥小区底商,39.9339194651168,116.677809458599,39.755815234798,116.553519327035,是,116.54119062923283,39.748671174207516,12973.305995482126,4829.486792206033
