,公司,岗位,薪资,地址,经度,纬度,URL,low,hight,mean,区域
1724,北京瑞联网络科技有限公司,仓库主管,4.5-6千/月,学院路,116.360792,39.982321,https://jobs.51job.com/beijing-hdq/96875152.html?s=01&t=0,4.5,6.0,5.25,海淀区
1725,北京瑞联网络科技有限公司,仓库主管,4.5-6千/月,万柳,116.305662,39.972746,https://jobs.51job.com/beijing-hdq/96881576.html?s=01&t=0,4.5,6.0,5.25,海淀区
1728,北京同心共赢科技有限公司,仓库主管,4-5.5千/月,金盏南路2号金盏产业园,116.603512,40.003049,https://jobs.51job.com/beijing-cyq/96956585.html?s=01&t=0,4.0,5.5,4.75,朝阳区
1729,北京德诺康贸易有限公司,仓库主管,3.5-4.5千/月,金辅路甲2号凯驰大厦A座316室,116.35236,39.763381,https://jobs.51job.com/beijing-dxq/108553838.html?s=01&t=0,3.5,4.5,4.0,大兴区
1730,北京正和顺汽车部件有限公司,仓库主管,4.5-6千/月,李遂镇东营村中街1号,116.771289,40.081157,https://jobs.51job.com/beijing-syq/94575906.html?s=01&t=0,4.5,6.0,5.25,顺义区
1731,北京瑞联网络科技有限公司,仓库主管,4.5-6千/月,上地,116.327118,40.037845,https://jobs.51job.com/beijing-hdq/96939470.html?s=01&t=0,4.5,6.0,5.25,海淀区
1732,北京瑞联网络科技有限公司,仓库主管,4.5-6千/月,模式口,116.158941,39.943657,https://jobs.51job.com/beijing-sjsq/96952404.html?s=01&t=0,4.5,6.0,5.25,石景山区
1733,北京瑞联网络科技有限公司,仓库主管,6-8千/月,万柳,116.305662,39.972746,https://jobs.51job.com/beijing-hdq/99882278.html?s=01&t=0,6.0,8.0,7.0,海淀区
1734,北京瑞联网络科技有限公司,仓库主管,4.5-6千/月,学院路,116.360792,39.982321,https://jobs.51job.com/beijing-hdq/96957960.html?s=01&t=0,4.5,6.0,5.25,海淀区
1735,美菜网,仓储经理,1-1.5万/月,北京市朝阳安贞路安贞西里五区1号楼新华金融大厦3层,116.407192,39.978587,https://jobs.51job.com/beijing-cyq/108402106.html?s=01&t=0,10.0,15.0,12.5,朝阳区
1736,美菜网,规划经理,1-2万/月,北京市朝阳安贞路安贞西里五区1号楼新华金融大厦3层,116.407192,39.978587,https://jobs.51job.com/beijing-cyq/107827699.html?s=01&t=0,10.0,20.0,15.0,朝阳区
1737,美菜网,规划经理,1-2.5万/月,北京市朝阳安贞路安贞西里五区1号楼新华金融大厦3层,116.407192,39.978587,https://jobs.51job.com/beijing-cyq/107752469.html?s=01&t=0,10.0,25.0,17.5,朝阳区
1738,美菜网,仓储经理,1.5-2万/月,北京市朝阳安贞路安贞西里五区1号楼新华金融大厦3层,116.407192,39.978587,https://jobs.51job.com/beijing-cyq/107294449.html?s=01&t=0,15.0,20.0,17.5,朝阳区
1743,北京科园信海医药经营有限公司,保管员,4-6千/月,杨树庄102号,116.279958,39.829065,https://jobs.51job.com/beijing-ftq/104813024.html?s=01&t=0,4.0,6.0,5.0,丰台区
1744,北京科园信海医药经营有限公司,保管员,4-6千/月,南法信镇顺畅大道普洛斯空港物流园,116.600606,40.131903,https://jobs.51job.com/beijing-syq/104812802.html?s=01&t=0,4.0,6.0,5.0,顺义区
1745,北京途歌科技有限公司,司机,0.6-1万/月,东四环中路41号嘉泰国际大厦 B座1405,116.493656,39.922354,https://jobs.51job.com/beijing-cyq/106382156.html?s=01&t=0,6.0,10.0,8.0,朝阳区
1746,北京世纪宏联科贸有限公司,仓库主管,3-4.5千/月,地盛中路3号中辉传媒大厦B座611室,116.50858,39.793252,https://jobs.51job.com/beijing-dxq/97832716.html?s=01&t=0,3.0,4.5,3.75,大兴区
1748,广州达而球物业管理服务有限公司,内勤,3-4.5千/月,西北旺后厂村,116.270769,40.053423,https://jobs.51job.com/beijing-hdq/108938031.html?s=01&t=0,3.0,4.5,3.75,海淀区
1749,菲拉格慕时装贸易（上海）有限公司,仓库主管,4.5-6千/月,北京市朝阳区建国路87号新光天地一层M1028号店铺,116.485174,39.915514,https://jobs.51job.com/beijing-cyq/103693006.html?s=01&t=0,4.5,6.0,5.25,朝阳区
1750,北京怡然天诚贸易有限公司,库房职员,4-6千/月,面试地址：北京市丰台区南苑槐房村559号,116.400917,39.810899,https://jobs.51job.com/beijing-ftq/91274308.html?s=01&t=0,4.0,6.0,5.0,丰台区
1751,天津狮桥国际物流有限公司,调度专员（北京）,4-6千/月,后沙峪安庆大街巨鸿大厦A座5层,116.551393,40.102313,https://jobs.51job.com/beijing-syq/93862542.html?s=01&t=0,4.0,6.0,5.0,顺义区
1752,中外运久凌储运有限公司,仓库主管,4.5-6千/月,京包路9号院,116.295313,40.090128,https://jobs.51job.com/beijing-hdq/105945182.html?s=01&t=0,4.5,6.0,5.25,海淀区
1754,瓜子二手车,固资专员4796(职位编号：Guazi004796),6-8千/月,东北旺南路57号八维研究学院5号科技楼,116.30593,40.047676,https://jobs.51job.com/beijing-hdq/104547756.html?s=01&t=0,6.0,8.0,7.0,海淀区
1755,北京宏运通供应链管理有限公司,理货员,4-5千/月,北京市顺义区张镇厂门口村北1号，宏运公司,116.68077,40.048443,https://jobs.51job.com/beijing-syq/107403201.html?s=01&t=0,4.0,5.0,4.5,顺义区
1756,北京南瑞利华教育科技有限公司,物流专员,4.5-6千/月,老山,116.229643,39.9227,https://jobs.51job.com/beijing-sjsq/101206421.html?s=01&t=0,4.5,6.0,5.25,石景山区
1757,北京南瑞利华教育科技有限公司,仓库主管,4.5-6千/月,经海路,116.568912,39.789493,https://jobs.51job.com/beijing-tzq/96320528.html?s=01&t=0,4.5,6.0,5.25,通州区
1758,北京南瑞利华教育科技有限公司,仓库主管,4.5-6千/月,西北旺,116.271671,40.037386,https://jobs.51job.com/beijing-hdq/96170390.html?s=01&t=0,4.5,6.0,5.25,海淀区
1759,北京南瑞利华教育科技有限公司,物流助理（入职提供宿舍）,4.5-6千/月,万柳,116.305662,39.972746,https://jobs.51job.com/beijing-hdq/95511474.html?s=01&t=0,4.5,6.0,5.25,海淀区
1760,北京南瑞利华教育科技有限公司,物流专员,4.5-6千/月,北京市海淀区上地,116.326836,40.038699,https://jobs.51job.com/beijing-hdq/87285414.html?s=01&t=0,4.5,6.0,5.25,海淀区
1761,北京南瑞利华教育科技有限公司,物流专员,4.5-6千/月,北京市海淀区上地,116.326836,40.038699,https://jobs.51job.com/beijing-hdq/96690508.html?s=01&t=0,4.5,6.0,5.25,海淀区
1762,北京南瑞利华教育科技有限公司,物流专员,4.5-6千/月,梨园,116.674531,39.890388,https://jobs.51job.com/beijing-tzq/93248648.html?s=01&t=0,4.5,6.0,5.25,通州区
1763,北京南瑞利华教育科技有限公司,物流专员,4.5-6千/月,北京市西城区车公庄,116.361834,39.938351,https://jobs.51job.com/beijing-xcq/91559931.html?s=01&t=0,4.5,6.0,5.25,西城区
1764,北京南瑞利华教育科技有限公司,物流专员,4.5-6千/月,北京市海淀区上地,116.326836,40.038699,https://jobs.51job.com/beijing-hdq/87285256.html?s=01&t=0,4.5,6.0,5.25,海淀区
1765,北京大有天润科技发展有限公司,库工,3-4.5千/月,永乐经济开发区恒业八街6号院24幢,116.793052,39.620542,https://jobs.51job.com/beijing-tzq/108525586.html?s=01&t=0,3.0,4.5,3.75,通州区
1766,北京大有天润科技发展有限公司,库工,3-4.5千/月,永乐经济开发区恒业八街6号院24幢,116.793052,39.620542,https://jobs.51job.com/beijing-tzq/108085701.html?s=01&t=0,3.0,4.5,3.75,通州区
1767,北京大有天润科技发展有限公司,库工,3-4.5千/月,永乐经济开发区恒业八街6号院24幢,116.793052,39.620542,https://jobs.51job.com/beijing-tzq/107726139.html?s=01&t=0,3.0,4.5,3.75,通州区
1768,北京大有天润科技发展有限公司,库工,3-4.5千/月,永乐经济开发区恒业八街6号院24幢,116.793052,39.620542,https://jobs.51job.com/beijing-tzq/107551447.html?s=01&t=0,3.0,4.5,3.75,通州区
1769,北京大有天润科技发展有限公司,库工,3-4.5千/月,永乐经济开发区恒业八街6号院24幢,116.793052,39.620542,https://jobs.51job.com/beijing-tzq/106325284.html?s=01&t=0,3.0,4.5,3.75,通州区
1770,北京大有天润科技发展有限公司,库工,3-4.5千/月,永乐经济开发区恒业八街6号院24幢,116.793052,39.620542,https://jobs.51job.com/beijing-tzq/104794318.html?s=01&t=0,3.0,4.5,3.75,通州区
1771,新旺（投资）中国有限公司,理货员,3-4.5千/月,北京市通州区马驹桥镇景盛南四街15号联东U谷15号楼A幢3层,116.574747,39.735949,https://jobs.51job.com/beijing-tzq/90359665.html?s=01&t=0,3.0,4.5,3.75,通州区
1772,美团点评,物流经理,1.5-2.5万/月,北京朝阳区望京恒电大厦BC座,116.494761,40.014702,https://jobs.51job.com/beijing-cyq/99438781.html?s=01&t=0,15.0,25.0,20.0,朝阳区
1773,北京雅才博睿企业管理咨询有限公司,仓库主管,6-8千/月,亦庄线次渠,116.597911,39.809191,https://jobs.51job.com/beijing-dxq/98030351.html?s=01&t=0,6.0,8.0,7.0,大兴区
1774,北京雅才博睿企业管理咨询有限公司,仓库主管,6-8千/月,亦庄线次渠,116.597911,39.809191,https://jobs.51job.com/beijing-dxq/97983787.html?s=01&t=0,6.0,8.0,7.0,大兴区
1775,北京雅才博睿企业管理咨询有限公司,仓库主管,4.5-6千/月,亦庄线次渠,116.597911,39.809191,https://jobs.51job.com/beijing-dxq/101523575.html?s=01&t=0,4.5,6.0,5.25,大兴区
1776,北京雅才博睿企业管理咨询有限公司,仓库主管,4.5-6千/月,亦庄线次渠,116.597911,39.809191,https://jobs.51job.com/beijing-dxq/101355012.html?s=01&t=0,4.5,6.0,5.25,大兴区
1777,北京雅才博睿企业管理咨询有限公司,仓库主管,4.5-6千/月,亦庄线次渠,116.597911,39.809191,https://jobs.51job.com/beijing-dxq/101170005.html?s=01&t=0,4.5,6.0,5.25,大兴区
1778,北京雅才博睿企业管理咨询有限公司,仓库主管,4.5-6千/月,亦庄线次渠,116.597911,39.809191,https://jobs.51job.com/beijing-dxq/101031966.html?s=01&t=0,4.5,6.0,5.25,大兴区
1779,北京雅才博睿企业管理咨询有限公司,仓库主管,4.5-6千/月,亦庄线次渠,116.597911,39.809191,https://jobs.51job.com/beijing-dxq/100740265.html?s=01&t=0,4.5,6.0,5.25,大兴区
1780,北京雅才博睿企业管理咨询有限公司,仓库主管,4.5-6千/月,亦庄线次渠,116.597911,39.809191,https://jobs.51job.com/beijing-dxq/100665303.html?s=01&t=0,4.5,6.0,5.25,大兴区
1781,北京雅才博睿企业管理咨询有限公司,仓库主管,4.5-6千/月,亦庄线次渠,116.597911,39.809191,https://jobs.51job.com/beijing-dxq/100496076.html?s=01&t=0,4.5,6.0,5.25,大兴区
1782,北京雅才博睿企业管理咨询有限公司,仓库主管,4.5-6千/月,亦庄线次渠,116.597911,39.809191,https://jobs.51job.com/beijing-dxq/100177560.html?s=01&t=0,4.5,6.0,5.25,大兴区
1783,北京市望家欢农副产品配送服务有限公司,配送员,3-4.5千/月,盛坊路1号三利工业园区4号楼1层,116.021071,39.592923,https://jobs.51job.com/beijing-dxq/108583121.html?s=01&t=0,3.0,4.5,3.75,大兴区
1784,雷瑟尔（北京）商贸有限公司,仓库主管,4.5-6千/月,北京市朝阳区北苑路金苑大厦A座602,116.424325,40.041762,https://jobs.51job.com/beijing-cyq/97046844.html?s=01&t=0,4.5,6.0,5.25,朝阳区
1785,北京沃尔玛百货有限公司,运营主管,4.5-6千/月,北京市通州区永乐店镇永乐大街7号宇培北京通州物流园,116.811983,39.710984,https://jobs.51job.com/beijing-tzq/107398545.html?s=01&t=0,4.5,6.0,5.25,通州区
1786,北京沃尔玛百货有限公司,运营经理/驻仓经理,7-9千/月,北京市通州区永乐店镇永乐大街7号宇培北京通州物流园,116.811983,39.710984,https://jobs.51job.com/beijing-tzq/107398292.html?s=01&t=0,7.0,9.0,8.0,通州区
1787,惠州五和实业有限公司,仓库主管,4.5-6千/月,北京市海淀区翠微路4号颐源居17号楼3单元102室,116.3101,39.921212,https://jobs.51job.com/beijing-hdq/92417306.html?s=01&t=0,4.5,6.0,5.25,海淀区
1790,北京爱马社汽车销售有限公司,仓库主管,4-6千/月,昌平天通苑北七家镇东三旗村西行400米,116.429009,40.076482,https://jobs.51job.com/beijing-cpq/105544350.html?s=01&t=0,4.0,6.0,5.0,昌平区
1791,华展鑫荣国际招标代理（北京）有限公司,仓库操作,4.5-6千/月,北京市朝阳区双南村236号（南树村委会后）,116.466867,39.843095,https://jobs.51job.com/beijing-cyq/107894526.html?s=01&t=0,4.5,6.0,5.25,朝阳区
1793,艾坦姆流体控制技术（北京）有限公司,仓库主管,3.5-5千/月,仁和地区临河村前街29号,116.688588,40.082544,https://jobs.51job.com/beijing-syq/107974635.html?s=01&t=0,3.5,5.0,4.25,顺义区
1794,北京陆秦网络科技有限公司,仓库主管,4-6千/月,普洛斯空港物流园,116.600606,40.131903,https://jobs.51job.com/beijing-syq/105483125.html?s=01&t=0,4.0,6.0,5.0,顺义区
1795,北京科园信海医药经营有限公司,仓库主管,3-4.5千/月,北京市大兴区同济南路,116.546383,39.779147,https://jobs.51job.com/beijing-dxq/104465918.html?s=01&t=0,3.0,4.5,3.75,大兴区
1796,森博尔铁路设备（北京）有限公司,仓储经理,0.8-1万/月,通州张家湾开发区垡头,116.727958,39.800843,https://jobs.51job.com/beijing-tzq/101672220.html?s=01&t=0,8.0,10.0,9.0,通州区
1797,北京联创商业管理有限公司,理货员,3-5千/月,北京市大兴区亦庄中信新城东区西北一门超市,116.492914,39.791221,https://jobs.51job.com/beijing-dxq/104077150.html?s=01&t=0,3.0,5.0,4.0,大兴区
1798,北京联创商业管理有限公司,理货员,3-5千/月,北京市大兴区亦庄中信新城东区西北一门超市,116.492914,39.791221,https://jobs.51job.com/beijing-dxq/103574938.html?s=01&t=0,3.0,5.0,4.0,大兴区
1799,北京联创商业管理有限公司,理货员,3-5千/月,北京市大兴区亦庄中信新城东区西北一门超市,116.492914,39.791221,https://jobs.51job.com/beijing-dxq/104585465.html?s=01&t=0,3.0,5.0,4.0,大兴区
1800,北京中诺恒康生物科技有限公司,仓库主管,4-8千/月,超前路23号院一层C区111室,116.252644,40.210194,https://jobs.51job.com/beijing-cpq/108621457.html?s=01&t=0,4.0,8.0,6.0,昌平区
1801,北京世纪链通快运有限公司,操作员,4.5-6千/月,马驹桥小杜社村,116.669043,39.762108,https://jobs.51job.com/beijing-tzq/102004054.html?s=01&t=0,4.5,6.0,5.25,通州区
1804,北京科园信海医药经营有限公司,保管员,3-4.5千/月,北京市顺义区石园街道,116.666549,40.11856,https://jobs.51job.com/beijing-syq/104419947.html?s=01&t=0,3.0,4.5,3.75,顺义区
1805,北京小易到家电子商务有限公司,分拣员,4-6千/月,北京市丰台区大瓦窑782号北京建筑木材有限公司,116.236942,39.862812,https://jobs.51job.com/beijing-ftq/102365552.html?s=01&t=0,4.0,6.0,5.0,丰台区
1806,北京小易到家电子商务有限公司,仓储经理,1-2万/月,北京市海淀区农大南路88号院1号楼万霖大厦2层,116.307045,40.030273,https://jobs.51job.com/beijing-hdq/97060578.html?s=01&t=0,10.0,20.0,15.0,海淀区
1807,北京小易到家电子商务有限公司,仓库主管,4.5-6千/月,亦庄,116.488254,39.806218,https://jobs.51job.com/beijing-dxq/96844603.html?s=01&t=0,4.5,6.0,5.25,大兴区
1808,招商路凯（中国）投资控股有限公司,OPS-营运助理-仓库物流(职位编号：loscam000749),6-8万/年,北京,116.413554,39.911013,https://jobs.51job.com/beijing-dxq/99752892.html?s=01&t=0,5.0,6.666666666666667,5.833333333333334,大兴区
1809,招商路凯（中国）投资控股有限公司,营运主管,8-10万/年,北京,116.413554,39.911013,https://jobs.51job.com/beijing-dxq/102720045.html?s=01&t=0,6.666666666666667,8.333333333333334,7.5,大兴区
1813,北京首农供应链管理有限公司,理货员,1-3千/月,海淀区海中市场,116.330325,39.986586,https://jobs.51job.com/beijing-hdq/108996121.html?s=01&t=0,1.0,3.0,2.0,海淀区
1818,医筋堂（北京）科技发展股份有限公司,仓库主管,6-8千/月,永定路88号长银大厦10a06,116.271595,39.911392,https://jobs.51job.com/beijing-hdq/109944539.html?s=01&t=0,6.0,8.0,7.0,海淀区
1820,深圳市源腾睿电子商务有限责任公司,仓库主管,4.5-6千/月,北京-东城区,116.422397,39.934828,https://jobs.51job.com/beijing-dcq/109941259.html?s=01&t=0,4.5,6.0,5.25,东城区
1822,北京天宇讯联科技有限公司,仓库主管,3-4.5千/月,通州,116.663413,39.916019,https://jobs.51job.com/beijing-tzq/109937968.html?s=01&t=0,3.0,4.5,3.75,通州区
1823,江苏飞力达国际物流股份有限公司,仓库主管,4.5-6千/月,大辛庄,116.731353,39.832116,https://jobs.51job.com/beijing-myq/109929105.html?s=01&t=0,4.5,6.0,5.25,密云区
1826,江苏飞力达国际物流股份有限公司,仓库主管,3-4.5千/月,大辛庄,116.731353,39.832116,https://jobs.51job.com/beijing-myq/109928998.html?s=01&t=0,3.0,4.5,3.75,密云区
1830,北京虎威宝特服装有限公司,仓库经理,4.5-6千/月,广渠门内夕照寺大街14号院4号楼富瑞苑大厦二层佐丹奴,116.431232,39.807138,https://jobs.51job.com/beijing-dcq/109966276.html?s=01&t=0,4.5,6.0,5.25,东城区
1832,北京恒华物流有限公司,仓库专员,3.5-5千/月,北京市大兴区亦庄康定街8号 国药物流,116.539178,39.774874,https://jobs.51job.com/beijing-dxq/109962951.html?s=01&t=0,3.5,5.0,4.25,大兴区
1834,北京佳运汇通科技发展有限公司,仓库主管,5-6千/月,丰台总部基地16区4号楼双登集团8层,116.299495,39.831876,https://jobs.51job.com/beijing-ftq/109839557.html?s=01&t=0,5.0,6.0,5.5,丰台区
1837,北京麦络供应链管理有限公司,仓库主管,4.5-6千/月,兴谷经济开发区平谷北街乙13号院3号,117.13983,40.170482,https://jobs.51job.com/beijing-pgq/109951647.html?s=01&t=0,4.5,6.0,5.25,平谷区
1838,北京三喜佳星商贸有限公司,仓库主管,4.5-6千/月,北京丰台区,116.292809,39.864947,https://jobs.51job.com/beijing-ftq/109949671.html?s=01&t=0,4.5,6.0,5.25,丰台区
1839,北京恒华物流有限公司,仓库专员,3.5-5千/月,机场北街10号院航港物流园,116.606185,40.119742,https://jobs.51job.com/beijing-syq/109958951.html?s=01&t=0,3.5,5.0,4.25,顺义区
1841,北京博华物流有限公司,运力供应商管理专员,4-6千/月,顺义南法信东港鑫座东楼,116.619553,40.126047,https://jobs.51job.com/beijing-syq/109978314.html?s=01&t=0,4.0,6.0,5.0,顺义区
1842,上海星家网络科技有限公司,仓库主管,4.5-6千/月,北京-海淀区,116.305044,39.965505,https://jobs.51job.com/beijing-hdq/109975633.html?s=01&t=0,4.5,6.0,5.25,海淀区
