id,company,job_title,joburl,lat,lng,salary
https://jobs.51job.com/langfang/103931427.html?s=01&t=0,TCL速必达希杰物流有限公司,现场调度,https://jobs.51job.com/langfang/103931427.html?s=01&t=0,39.579478,116.798176,3.5-5千/月
https://jobs.51job.com/yantai/103848201.html?s=01&t=0,烟台和淳海洋科技有限公司,高薪直招装卸工+分拣工,https://jobs.51job.com/yantai/103848201.html?s=01&t=0,37.546314,121.406538,0.8-1万/月
https://jobs.51job.com/baoding/103966375.html?s=01&t=0,河北核力同方辐照科技股份有限公司,仓库管理文员,https://jobs.51job.com/baoding/103966375.html?s=01&t=0,38.784515,115.512467,2-3千/月
https://jobs.51job.com/shijiazhuang/102755752.html?s=01&t=0,天地华宇集团,装卸工（石家庄裕华区）,https://jobs.51job.com/shijiazhuang/102755752.html?s=01&t=0,37.992675,114.594380,3.5-7千/月
https://jobs.51job.com/shijiazhuang/103639416.html?s=01&t=0,石家庄市陆升水处理设备有限公司,仓库管理员（男）,https://jobs.51job.com/shijiazhuang/103639416.html?s=01&t=0,38.001025,114.470190,3-4.5千/月
https://jobs.51job.com/shijiazhuang/96800436.html?s=01&t=0,石家庄正中科技有限公司,装卸工,https://jobs.51job.com/shijiazhuang/96800436.html?s=01&t=0,38.164787,114.591765,3-4.5千/月
https://jobs.51job.com/baoding/97850944.html?s=01&t=0,保定阳光隆安工贸有限公司,仓库管理员,https://jobs.51job.com/baoding/97850944.html?s=01&t=0,38.878604,115.307270,2-3千/月
https://jobs.51job.com/weihai/103767334.html?s=01&t=0,山东海裕远洋渔业有限公司,招搬运工,https://jobs.51job.com/weihai/103767334.html?s=01&t=0,37.446489,122.160443,6-8千/月
https://jobs.51job.com/shijiazhuang/82710872.html?s=01&t=0,河北立翔慧科电子设备有限公司,库管员,https://jobs.51job.com/shijiazhuang/82710872.html?s=01&t=0,38.041856,114.659823,2-3千/月
https://jobs.51job.com/yantai/104247165.html?s=01&t=0,烟台坤和海洋科技有限公司,诚招普工搬运工,https://jobs.51job.com/yantai/104247165.html?s=01&t=0,37.545913,121.382543,0.8-1万/月
https://jobs.51job.com/tangshan/94519791.html?s=01&t=0,碧桂园控股,仓库管理员,https://jobs.51job.com/tangshan/94519791.html?s=01&t=0,39.636584,118.186459,4.5-6千/月
https://jobs.51job.com/tangshan/104188347.html?s=01&t=0,唐山迎朋医疗器械有限公司,仓库管理员,https://jobs.51job.com/tangshan/104188347.html?s=01&t=0,39.621454,118.216110,3-4.5千/月
https://jobs.51job.com/xingtai/104197632.html?s=01&t=0,河北鼎基环保工程集团有限公司,过磅管理员,https://jobs.51job.com/xingtai/104197632.html?s=01&t=0,36.881279,114.506333,1.5-2千/月
https://jobs.51job.com/langfang/104164330.html?s=01&t=0,青岛金珠山物流有限公司,诚聘送货员（普工）包食宿,https://jobs.51job.com/langfang/104164330.html?s=01&t=0,36.396258,118.621014,6-8千/月
https://jobs.51job.com/shijiazhuang/103976346.html?s=01&t=0,河北阳光和祺贸易有限公司,淘宝库管,https://jobs.51job.com/shijiazhuang/103976346.html?s=01&t=0,38.062437,114.510228,2-3千/月
https://jobs.51job.com/langfang/104165084.html?s=01&t=0,上海元通座椅系统有限公司,输单员/账务员,https://jobs.51job.com/langfang/104165084.html?s=01&t=0,39.592911,116.755647,3-4.5千/月
https://jobs.51job.com/langfang/89878106.html?s=01&t=0,廊坊开发区环星焊接材料有限公司,仓库管理员,https://jobs.51job.com/langfang/89878106.html?s=01&t=0,39.571955,116.775357,2.5-5千/月
https://jobs.51job.com/qinhuangdao/63507131.html?s=01&t=0,正大食品企业（秦皇岛）有限公司,保管员,https://jobs.51job.com/qinhuangdao/63507131.html?s=01&t=0,40.016486,119.774201,2-3千/月
